GroundTruth,Parsed Value,Prompt,Response,Error
24,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 32078 is connected to Node 10134. Node 52155 is connected to Node 10134. Node 10134 is connected to Node 48150. 
Node to Label Mapping : 
Node 32078: Label ?| Node 52155: Label 16| Node 10134: Label 16| Node 48150: Label 16| ```
                                ""","""Label of Node = 16""",
10,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 22273 is connected to Node 131594. Node 131594 is connected to Node 168317. 
Node to Label Mapping : 
Node 22273: Label 11| Node 131594: Label ?| Node 168317: Label 27| ```
                                ""","""Label of Node = -1""",
27,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 114072 is connected to Node 3693. Node 3693 is connected to Node 85382. Node 3693 is connected to Node 86855. 
Node to Label Mapping : 
Node 114072: Label 11| Node 3693: Label ?| Node 85382: Label 27| Node 86855: Label 10| ```
                                ""","""Label of Node = -1""",
36,36,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 142501 is connected to Node 32184. Node 142501 is connected to Node 71292. Node 154503 is connected to Node 71292. Node 92370 is connected to Node 71292. Node 61939 is connected to Node 71292. Node 2364 is connected to Node 71292. Node 32184 is connected to Node 71292. Node 123065 is connected to Node 71292. 
Node to Label Mapping : 
Node 142501: Label 34| Node 154503: Label 36| Node 92370: Label 36| Node 61939: Label ?| Node 2364: Label 34| Node 32184: Label 36| Node 123065: Label 36| Node 71292: Label 36| ```
                                ""","""Label of Node = 36""",
9,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 133945 is connected to Node 163582. 
Node to Label Mapping : 
Node 133945: Label 9| Node 163582: Label ?| ```
                                ""","""Label of Node = -1""",
18,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 157376 is connected to Node 164733. 
Node to Label Mapping : 
Node 157376: Label 24| Node 164733: Label ?| ```
                                ""","""Label of Node = 24""",
17,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 133376 is connected to Node 71359. Node 99587 is connected to Node 125710. Node 99587 is connected to Node 118060. Node 99587 is connected to Node 71359. Node 77318 is connected to Node 125710. Node 77318 is connected to Node 119922. Node 77318 is connected to Node 71359. Node 118060 is connected to Node 125710. Node 118060 is connected to Node 71359. Node 125710 is connected to Node 119922. Node 125710 is connected to Node 71359. Node 119922 is connected to Node 71359. Node 163219 is connected to Node 71359. 
Node to Label Mapping : 
Node 133376: Label 16| Node 99587: Label 16| Node 77318: Label 16| Node 118060: Label 24| Node 125710: Label 24| Node 119922: Label 16| Node 163219: Label ?| Node 71359: Label 16| ```
                                ""","""Label of Node = 16""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 49409 is connected to Node 148469. Node 49409 is connected to Node 161678. Node 49409 is connected to Node 93631. Node 156289 is connected to Node 148469. Node 156289 is connected to Node 168219. Node 156289 is connected to Node 161678. Node 156289 is connected to Node 102062. Node 156289 is connected to Node 94240. Node 156289 is connected to Node 16140. Node 156289 is connected to Node 38715. Node 156289 is connected to Node 141865. Node 156289 is connected to Node 40121. Node 156289 is connected to Node 66789. Node 156289 is connected to Node 53678. Node 156289 is connected to Node 49977. Node 156289 is connected to Node 93631. Node 43142 is connected to Node 148469. Node 43142 is connected to Node 161678. Node 43142 is connected to Node 111412. Node 43142 is connected to Node 122416. Node 165512 is connected to Node 148469. Node 165512 is connected to Node 94240. Node 16140 is connected to Node 161600. Node 16140 is connected to Node 148469. Node 16140 is connected to Node 168219. Node 16140 is connected to Node 161678. Node 16140 is connected to Node 94240. Node 16140 is connected to Node 111412. Node 16140 is connected to Node 122416. Node 161678 is connected to Node 39850. Node 161678 is connected to Node 2671. Node 161678 is connected to Node 161600. Node 161678 is connected to Node 148469. Node 161678 is connected to Node 140452. Node 161678 is connected to Node 102062. Node 161678 is connected to Node 84909. Node 161678 is connected to Node 118007. Node 161678 is connected to Node 88959. Node 161678 is connected to Node 94240. Node 161678 is connected to Node 111412. Node 161678 is connected to Node 145918. Node 161678 is connected to Node 54721. Node 161678 is connected to Node 139177. Node 161678 is connected to Node 100816. Node 161678 is connected to Node 38715. Node 161678 is connected to Node 63986. Node 161678 is connected to Node 40121. Node 161678 is connected to Node 73286. Node 161678 is connected to Node 63995. Node 161678 is connected to Node 61363. Node 161678 is connected to Node 37432. Node 161678 is connected to Node 44180. Node 161678 is connected to Node 66789. Node 161678 is connected to Node 132820. Node 161678 is connected to Node 79938. Node 161678 is connected to Node 19148. Node 161678 is connected to Node 101341. Node 161678 is connected to Node 122416. Node 161678 is connected to Node 18065. Node 161678 is connected to Node 73836. Node 161678 is connected to Node 49977. Node 161678 is connected to Node 7282. Node 161678 is connected to Node 93631. Node 161678 is connected to Node 14118. Node 18065 is connected to Node 148469. Node 44180 is connected to Node 148469. Node 44180 is connected to Node 102062. Node 50068 is connected to Node 148469. Node 168219 is connected to Node 148469. Node 168219 is connected to Node 94240. Node 168219 is connected to Node 38715. Node 168219 is connected to Node 40121. Node 168219 is connected to Node 63995. Node 168219 is connected to Node 66789. Node 168219 is connected to Node 73836. Node 168219 is connected to Node 73933. Node 168219 is connected to Node 93631. Node 94240 is connected to Node 161600. Node 94240 is connected to Node 148469. Node 94240 is connected to Node 140452. Node 94240 is connected to Node 118007. Node 94240 is connected to Node 111412. Node 94240 is connected to Node 139177. Node 94240 is connected to Node 122416. Node 94240 is connected to Node 38715. Node 94240 is connected to Node 73286. Node 94240 is connected to Node 63995. Node 94240 is connected to Node 66789. Node 94240 is connected to Node 53678. Node 94240 is connected to Node 73836. Node 94240 is connected to Node 49977. Node 140452 is connected to Node 148469. Node 140452 is connected to Node 118007. Node 140452 is connected to Node 134527. Node 14118 is connected to Node 148469. Node 139177 is connected to Node 148469. Node 139177 is connected to Node 66789. Node 39850 is connected to Node 148469. Node 141865 is connected to Node 148469. Node 72876 is connected to Node 148469. Node 84909 is connected to Node 161600. Node 84909 is connected to Node 148469. Node 84909 is connected to Node 111412. Node 84909 is connected to Node 66789. Node 84909 is connected to Node 19148. Node 53678 is connected to Node 148469. Node 53678 is connected to Node 134527. Node 102062 is connected to Node 148469. Node 122416 is connected to Node 118007. Node 122416 is connected to Node 88959. Node 122416 is connected to Node 111412. Node 122416 is connected to Node 110130. Node 122416 is connected to Node 21484. Node 122416 is connected to Node 66789. Node 122416 is connected to Node 148469. Node 110130 is connected to Node 148469. Node 61363 is connected to Node 148469. Node 61363 is connected to Node 88959. Node 111412 is connected to Node 59981. Node 111412 is connected to Node 148469. Node 111412 is connected to Node 100816. Node 111412 is connected to Node 63995. Node 111412 is connected to Node 66789. Node 111412 is connected to Node 73836. Node 111412 is connected to Node 73933. Node 37432 is connected to Node 148469. Node 49977 is connected to Node 38715. Node 49977 is connected to Node 148469. Node 49977 is connected to Node 100816. Node 49977 is connected to Node 93631. Node 40121 is connected to Node 148469. Node 52152 is connected to Node 148469. Node 38715 is connected to Node 148469. Node 93631 is connected to Node 59981. Node 93631 is connected to Node 148469. Node 161600 is connected to Node 148469. Node 161600 is connected to Node 118007. Node 161600 is connected to Node 63995. Node 161600 is connected to Node 66789. Node 161600 is connected to Node 73836. Node 161600 is connected to Node 134527. Node 54721 is connected to Node 148469. Node 79938 is connected to Node 148469. Node 119361 is connected to Node 148469. Node 73286 is connected to Node 148469. Node 73286 is connected to Node 88959. Node 19148 is connected to Node 148469. Node 59981 is connected to Node 148469. Node 73933 is connected to Node 148469. Node 100816 is connected to Node 148469. Node 132820 is connected to Node 148469. Node 101341 is connected to Node 148469. Node 32094 is connected to Node 148469. Node 157668 is connected to Node 148469. Node 66789 is connected to Node 148469. Node 66789 is connected to Node 118007. Node 66789 is connected to Node 134527. Node 134527 is connected to Node 148469. Node 140520 is connected to Node 148469. Node 21484 is connected to Node 148469. Node 73836 is connected to Node 148469. Node 2671 is connected to Node 148469. Node 7282 is connected to Node 148469. Node 63986 is connected to Node 148469. Node 148469 is connected to Node 118007. Node 148469 is connected to Node 88959. Node 148469 is connected to Node 145918. Node 148469 is connected to Node 63995. Node 148469 is connected to Node 111994. 
Node to Label Mapping : 
Node 49409: Label 28| Node 156289: Label 28| Node 43142: Label 28| Node 165512: Label 28| Node 16140: Label 28| Node 161678: Label 28| Node 18065: Label 28| Node 44180: Label 8| Node 50068: Label 8| Node 168219: Label 28| Node 94240: Label 28| Node 140452: Label 28| Node 14118: Label 28| Node 139177: Label 28| Node 39850: Label 28| Node 141865: Label 28| Node 72876: Label 8| Node 84909: Label 28| Node 53678: Label 28| Node 102062: Label 28| Node 122416: Label 28| Node 110130: Label 28| Node 61363: Label 28| Node 111412: Label 28| Node 37432: Label 8| Node 49977: Label 28| Node 40121: Label 28| Node 52152: Label 8| Node 38715: Label ?| Node 93631: Label 28| Node 161600: Label 28| Node 54721: Label 28| Node 79938: Label 28| Node 119361: Label 8| Node 73286: Label 28| Node 19148: Label 28| Node 59981: Label 28| Node 73933: Label 28| Node 100816: Label 8| Node 132820: Label 8| Node 101341: Label 28| Node 32094: Label 28| Node 157668: Label 28| Node 66789: Label 28| Node 134527: Label 28| Node 140520: Label 28| Node 21484: Label 28| Node 73836: Label 28| Node 2671: Label 28| Node 7282: Label 28| Node 63986: Label 28| Node 148469: Label 28| Node 118007: Label 28| Node 111994: Label 28| Node 63995: Label 28| Node 145918: Label 28| Node 88959: Label 28| ```
                                ""","""Label of Node = 28""",
8,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 164203 is connected to Node 143098. Node 164203 is connected to Node 121806. Node 121806 is connected to Node 143098. Node 121806 is connected to Node 98224. Node 121806 is connected to Node 8144. Node 8144 is connected to Node 143098. Node 8144 is connected to Node 98224. Node 98224 is connected to Node 143098. Node 133815 is connected to Node 143098. Node 21208 is connected to Node 143098. Node 143098 is connected to Node 136574. 
Node to Label Mapping : 
Node 164203: Label 8| Node 121806: Label 5| Node 8144: Label 3| Node 98224: Label ?| Node 133815: Label 5| Node 21208: Label 5| Node 143098: Label 5| Node 136574: Label 29| ```
                                ""","""Label of Node = -1""",
25,25,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 43760 is connected to Node 158763. Node 158763 is connected to Node 126887. Node 158763 is connected to Node 129563. 
Node to Label Mapping : 
Node 43760: Label 25| Node 158763: Label 25| Node 129563: Label ?| Node 126887: Label 25| ```
                                ""","""Label of Node = 25""",
4,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 156007: Label ?| ```
                                ""","""Label of Node = -1""",
16,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 98050 is connected to Node 90044. Node 106541 is connected to Node 90044. Node 140888 is connected to Node 90044. Node 90044 is connected to Node 113277. 
Node to Label Mapping : 
Node 98050: Label 13| Node 106541: Label 24| Node 140888: Label 24| Node 90044: Label 24| Node 113277: Label ?| ```
                                ""","""Label of Node = 24""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 154440 is connected to Node 151667. 
Node to Label Mapping : 
Node 154440: Label ?| Node 151667: Label 28| ```
                                ""","""Label of Node = 28""",
20,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 16033: Label ?| ```
                                ""","""Label of Node = -1""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 125846 is connected to Node 141153. Node 125846 is connected to Node 145248. Node 125846 is connected to Node 127933. Node 125846 is connected to Node 88354. Node 125846 is connected to Node 63474. Node 83995 is connected to Node 152500. Node 83995 is connected to Node 134199. Node 83995 is connected to Node 145248. Node 83995 is connected to Node 127933. Node 83995 is connected to Node 63474. Node 123935 is connected to Node 81266. Node 123935 is connected to Node 152500. Node 123935 is connected to Node 141153. Node 123935 is connected to Node 145248. Node 123935 is connected to Node 127933. Node 123935 is connected to Node 63474. Node 88354 is connected to Node 81266. Node 88354 is connected to Node 152500. Node 88354 is connected to Node 119859. Node 88354 is connected to Node 141153. Node 88354 is connected to Node 145248. Node 88354 is connected to Node 63474. Node 110641 is connected to Node 63474. Node 71346 is connected to Node 145248. Node 71346 is connected to Node 127933. Node 71346 is connected to Node 63474. Node 119859 is connected to Node 65251. Node 119859 is connected to Node 145248. Node 119859 is connected to Node 127933. Node 119859 is connected to Node 114677. Node 119859 is connected to Node 63474. Node 152500 is connected to Node 81266. Node 152500 is connected to Node 134199. Node 152500 is connected to Node 63474. Node 134199 is connected to Node 141153. Node 134199 is connected to Node 145248. Node 134199 is connected to Node 63474. Node 127933 is connected to Node 67166. Node 127933 is connected to Node 114677. Node 127933 is connected to Node 63474. Node 81237 is connected to Node 63474. Node 67166 is connected to Node 63474. Node 145248 is connected to Node 65251. Node 145248 is connected to Node 81266. Node 145248 is connected to Node 92136. Node 145248 is connected to Node 114677. Node 145248 is connected to Node 63474. Node 141153 is connected to Node 63474. Node 65251 is connected to Node 63474. Node 92136 is connected to Node 63474. Node 157936 is connected to Node 63474. Node 63474 is connected to Node 81266. Node 63474 is connected to Node 138358. Node 63474 is connected to Node 114677. Node 81266 is connected to Node 114677. 
Node to Label Mapping : 
Node 125846: Label 16| Node 83995: Label 16| Node 123935: Label 16| Node 88354: Label 16| Node 110641: Label 30| Node 71346: Label 16| Node 119859: Label 16| Node 152500: Label 24| Node 134199: Label ?| Node 127933: Label 16| Node 81237: Label 24| Node 67166: Label 16| Node 145248: Label 16| Node 141153: Label 30| Node 65251: Label 30| Node 92136: Label 16| Node 157936: Label 30| Node 63474: Label 16| Node 81266: Label 16| Node 114677: Label 24| Node 138358: Label 30| ```
                                ""","""Label of Node = 16""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 133376 is connected to Node 113528. Node 153985 is connected to Node 113528. Node 138156 is connected to Node 155374. Node 138156 is connected to Node 113528. Node 155374 is connected to Node 113528. 
Node to Label Mapping : 
Node 133376: Label 16| Node 153985: Label 16| Node 138156: Label 16| Node 155374: Label ?| Node 113528: Label 27| ```
                                ""","""Label of Node = -1""",
