GroundTruth,Parsed Value,Prompt,Response,Error
32,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 48851: Label ?| ```
                                ""","""Label of Node = -1""",
26,3,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(37248, 20591), (258, 153224), (258, 141309), (110084, 141309), (153224, 28346), (153224, 29680), (153224, 23357), (153224, 2189), (153224, 59333), (153224, 114717), (153224, 32704), (153224, 141309), (153224, 43670), (55049, 60615), (55049, 20591), (2189, 161594), (2189, 141309), (42001, 161594), (42001, 141309), (43670, 59333), (43670, 141309), (114717, 59333), (114717, 141309), (62886, 102269), (62886, 141309), (141309, 102269), (141309, 28346), (141309, 29680), (141309, 20591), (141309, 23357), (141309, 59333), (141309, 20803), (141309, 36720), (141309, 32704), (141309, 161594), (141309, 99069), (161594, 29680), (161594, 99069), (32704, 29680), (20803, 36720), (59333, 29680)]
Node to Label Mapping : 
Node 37248: Label 26| Node 258: Label 26| Node 110084: Label 5| Node 153224: Label 3| Node 55049: Label 3| Node 2189: Label 3| Node 42001: Label 3| Node 43670: Label 16| Node 114717: Label 26| Node 62886: Label ?| Node 141309: Label 3| Node 28346: Label 3| Node 161594: Label 30| Node 23357: Label 3| Node 32704: Label 26| Node 20803: Label 3| Node 59333: Label 3| Node 60615: Label 3| Node 102269: Label 26| Node 20591: Label 3| Node 29680: Label 3| Node 36720: Label 26| Node 99069: Label 16| ```
                                ""","""Label of Node = 3""",
4,4,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(54275, 35120), (54275, 167339), (67459, 35120), (111909, 167339), (66697, 35120), (167339, 31062), (167339, 35120), (162507, 35120), (44302, 35120), (35120, 31062), (35120, 164441), (35120, 130716), (35120, 758), (31062, 758)]
Node to Label Mapping : 
Node 54275: Label 4| Node 67459: Label 4| Node 111909: Label 4| Node 66697: Label 4| Node 167339: Label 4| Node 162507: Label 4| Node 44302: Label 4| Node 35120: Label 4| Node 31062: Label 4| Node 758: Label ?| Node 164441: Label 4| Node 130716: Label 4| ```
                                ""","""Label of Node = 4""",
22,2,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(110851, 141746), (33799, 141746), (33799, 89412), (33799, 80247), (33799, 55315), (33799, 90907), (33799, 166352), (131977, 30710), (131977, 90907), (81420, 148649), (81420, 166352), (81420, 66324), (55315, 6899), (55315, 3167), (55315, 7147), (55315, 13938), (66324, 141746), (66324, 148649), (66324, 90907), (66324, 121207), (80247, 6899), (62974, 7147), (148649, 141746), (148649, 30710), (148649, 6899), (141746, 30710), (141746, 3167), (141746, 7147), (141746, 80595), (106034, 80595), (89412, 118137), (166352, 7147), (80595, 118137), (3167, 6899), (3167, 13938), (3167, 121207), (3167, 28770), (28770, 13938), (13938, 118137), (6899, 30710), (6899, 32120), (30710, 125822), (30710, 32120)]
Node to Label Mapping : 
Node 110851: Label 2| Node 33799: Label 22| Node 131977: Label 2| Node 81420: Label 2| Node 55315: Label ?| Node 66324: Label 2| Node 90907: Label 2| Node 80247: Label 22| Node 62974: Label 2| Node 148649: Label 2| Node 141746: Label 2| Node 106034: Label 2| Node 89412: Label 2| Node 166352: Label 2| Node 80595: Label 2| Node 3167: Label 2| Node 28770: Label 22| Node 7147: Label 2| Node 13938: Label 22| Node 6899: Label 2| Node 30710: Label 2| Node 121207: Label 2| Node 32120: Label 2| Node 118137: Label 2| Node 125822: Label 2| ```
                                ""","""Label of Node = 2""",
24,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 158425: Label ?| ```
                                ""","""Label of Node = -1""",
27,27,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(131717, 136762), (131717, 61813), (56326, 136762), (56326, 39143), (39143, 136762), (61813, 136762)]
Node to Label Mapping : 
Node 131717: Label 27| Node 56326: Label 27| Node 39143: Label ?| Node 61813: Label 27| Node 136762: Label 27| ```
                                ""","""Label of Node = 27""",
24,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 148970: Label ?| ```
                                ""","""Label of Node = -1""",
18,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 82624: Label ?| ```
                                ""","""Label of Node = -1""",
10,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(101766, 162463), (113800, 162463), (70283, 143002), (2571, 42978), (2571, 162463), (99861, 162463), (153368, 109747), (97049, 143002), (143002, 140330), (143002, 65219), (143002, 128589), (143002, 77174), (143002, 77744), (143002, 74199), (49049, 162463), (24991, 162463), (162463, 149743), (162463, 100643), (162463, 84848), (162463, 128589), (162463, 153799), (162463, 78454), (162463, 25599), (162463, 42978), (162463, 52324), (162463, 73559), (162463, 86625), (162463, 143581), (162463, 9801), (162463, 65776), (162463, 84140), (162463, 75202), (162463, 132089), (162463, 19663), (162463, 129467), (162463, 31569), (162463, 128118), (162463, 89950), (162463, 160050), (162463, 37069), (162463, 67665), (103598, 128589), (103598, 165734), (109747, 128589), (109747, 165734), (109747, 123884), (37069, 42978), (42978, 78454)]
Node to Label Mapping : 
Node 101766: Label 16| Node 113800: Label 24| Node 70283: Label 24| Node 2571: Label 24| Node 99861: Label 30| Node 153368: Label 24| Node 97049: Label 24| Node 143002: Label 24| Node 49049: Label 24| Node 24991: Label 24| Node 162463: Label 24| Node 100643: Label 24| Node 140330: Label 24| Node 84140: Label 24| Node 103598: Label 24| Node 77744: Label 24| Node 160050: Label ?| Node 109747: Label 24| Node 129467: Label 24| Node 75202: Label 24| Node 65219: Label 24| Node 153799: Label 24| Node 9801: Label 24| Node 128589: Label 24| Node 37069: Label 24| Node 19663: Label 4| Node 31569: Label 24| Node 67665: Label 37| Node 74199: Label 24| Node 73559: Label 24| Node 143581: Label 24| Node 89950: Label 28| Node 86625: Label 24| Node 42978: Label 24| Node 52324: Label 16| Node 165734: Label 24| Node 123884: Label 24| Node 149743: Label 16| Node 65776: Label 24| Node 84848: Label 24| Node 77174: Label 24| Node 78454: Label 10| Node 128118: Label 24| Node 132089: Label 24| Node 25599: Label 24| ```
                                ""","""Label of Node = 24""",
5,34,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(64514, 24452), (64514, 28641), (64514, 24997), (128003, 24452), (128003, 82927), (128003, 77863), (128003, 77919), (24452, 62775), (24452, 152658), (24452, 135452), (24452, 89242), (24452, 51018), (24452, 118563), (24452, 28641), (24452, 82927), (24452, 164949), (24452, 79080), (24452, 162390), (24452, 123912), (24452, 110792), (24452, 77863), (24452, 42137), (24452, 146712), (24452, 151899), (24452, 77919), (123912, 89242), (123912, 82927), (123912, 79080), (123912, 162390), (123912, 146712), (123912, 77863), (146712, 79080), (146712, 162390), (135452, 151899), (135452, 51018), (135452, 77863), (118563, 162390), (118563, 82927), (118563, 79080), (118563, 24997), (24997, 163257), (24997, 28641), (24997, 79080), (77863, 51018), (77863, 82927), (77863, 164949), (77863, 110792), (77863, 151899), (62775, 151899), (62775, 51018), (163257, 152658), (163257, 87902), (163257, 17227), (110792, 151899), (51018, 151899), (17227, 87902), (17227, 79080), (162390, 82927), (151899, 82927)]
Node to Label Mapping : 
Node 64514: Label 5| Node 128003: Label 34| Node 24452: Label 34| Node 123912: Label 5| Node 146712: Label 5| Node 42137: Label 34| Node 89242: Label 5| Node 135452: Label 34| Node 118563: Label 34| Node 24997: Label 34| Node 77863: Label 34| Node 62775: Label 34| Node 163257: Label 5| Node 110792: Label 37| Node 51018: Label 34| Node 17227: Label 5| Node 152658: Label 34| Node 164949: Label 34| Node 162390: Label 5| Node 151899: Label 37| Node 87902: Label 5| Node 77919: Label 5| Node 28641: Label ?| Node 79080: Label 5| Node 82927: Label 34| ```
                                ""","""Label of Node = 34""",
23,32,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(75808, 32370), (159661, 32370), (45264, 32370), (32370, 164159), (32370, 152378)]
Node to Label Mapping : 
Node 75808: Label 32| Node 159661: Label 5| Node 45264: Label ?| Node 32370: Label 32| Node 152378: Label 32| Node 164159: Label 32| ```
                                ""","""Label of Node = 32""",
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(11269, 123062), (11269, 99434), (11269, 25354), (11269, 115673), (11269, 67258), (11269, 54094), (11269, 149290), (11269, 48827), (25354, 67258), (25354, 54094), (28685, 11043), (28685, 52593), (28685, 49968), (28685, 167582), (28685, 147964), (28685, 98901), (28685, 129363), (116370, 134210), (116370, 122564), (45977, 11043), (45977, 167582), (167582, 11043), (167582, 52593), (167582, 49968), (167582, 98901), (11043, 123062), (11043, 90603), (11043, 52593), (11043, 49968), (11043, 146526), (11043, 80320), (11043, 28730), (11043, 147964), (11043, 98901), (11043, 129363), (163750, 122564), (49968, 99434), (49968, 146526), (49968, 129363), (123062, 115956), (123062, 122564), (28730, 99434), (67258, 48827), (80320, 146526), (134210, 32354), (134210, 122564), (122564, 32354), (122564, 155232), (98901, 90603), (146526, 115956), (115956, 128628)]
Node to Label Mapping : 
Node 11269: Label 24| Node 25354: Label 24| Node 28685: Label 34| Node 116370: Label 24| Node 45977: Label 34| Node 167582: Label 34| Node 11043: Label 34| Node 163750: Label 34| Node 149290: Label 24| Node 49968: Label 34| Node 123062: Label 34| Node 28730: Label 34| Node 67258: Label 24| Node 48827: Label 16| Node 80320: Label 34| Node 134210: Label 34| Node 122564: Label 34| Node 54094: Label 10| Node 129363: Label 34| Node 98901: Label 34| Node 115673: Label ?| Node 146526: Label 39| Node 155232: Label 34| Node 32354: Label 34| Node 99434: Label 24| Node 90603: Label 34| Node 52593: Label 34| Node 115956: Label 26| Node 128628: Label 26| Node 147964: Label 34| ```
                                ""","""Label of Node = 24""",
4,4,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(130468, 63605), (130468, 93954), (128748, 63605)]
Node to Label Mapping : 
Node 130468: Label 9| Node 93954: Label 9| Node 128748: Label ?| Node 63605: Label 4| ```
                                ""","""Label of Node = 4""",
24,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 121440: Label ?| ```
                                ""","""Label of Node = -1""",
33,33,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(111110, 111773), (111110, 133166), (38827, 150988), (38827, 163542), (38827, 133166), (38827, 5619), (133166, 47031), (133166, 136433), (133166, 96539), (5619, 163542), (58196, 96539)]
Node to Label Mapping : 
Node 111110: Label 33| Node 38827: Label 33| Node 150988: Label 2| Node 133166: Label 33| Node 136433: Label ?| Node 5619: Label 33| Node 58196: Label 33| Node 163542: Label 33| Node 47031: Label 33| Node 96539: Label 2| Node 111773: Label 33| ```
                                ""","""Label of Node = 33""",
37,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 28012: Label ?| ```
                                ""","""Label of Node = -1""",
10,10,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(104324, 116194), (65415, 69330), (65415, 116194), (21259, 75257), (21259, 116194), (30099, 116194), (66079, 116194), (46246, 116194), (38826, 114660), (38826, 116194), (159663, 98108), (159663, 48616), (159663, 114660), (159663, 116194), (98108, 116194), (18111, 116194), (63042, 114660), (63042, 116194), (98251, 116194), (69330, 116194), (110560, 116194), (63968, 116194), (116194, 29286), (116194, 48616), (116194, 114660), (116194, 75257), (116194, 64636), (116194, 76786), (116194, 47732), (114660, 29286), (114660, 48616)]
Node to Label Mapping : 
Node 104324: Label 10| Node 65415: Label 10| Node 21259: Label 10| Node 30099: Label 10| Node 66079: Label 22| Node 46246: Label 24| Node 38826: Label 10| Node 159663: Label 10| Node 98108: Label 10| Node 18111: Label 10| Node 63042: Label ?| Node 98251: Label 23| Node 69330: Label 3| Node 110560: Label 23| Node 63968: Label 10| Node 116194: Label 10| Node 114660: Label 10| Node 29286: Label 2| Node 48616: Label 10| Node 76786: Label 10| Node 47732: Label 10| Node 75257: Label 10| Node 64636: Label 10| ```
                                ""","""Label of Node = 10""",
23,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 158157: Label ?| ```
                                ""","""Label of Node = -1""",
28,5,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(114308, 126146), (114308, 102410), (114308, 20525), (114308, 75229), (102410, 151264), (102410, 62955), (102410, 20525), (39434, 147166), (73741, 135482), (73741, 147568), (73741, 141087), (73741, 75229), (73741, 66254), (56334, 85040), (56334, 141947), (56334, 20525), (56334, 7080), (111485, 147166), (15634, 20525), (15634, 99022), (60690, 147166), (97428, 147166), (132633, 66254), (55193, 147166), (141087, 28029), (122278, 66254), (7080, 28029), (7080, 34735), (7080, 85040), (7080, 141947), (7080, 151264), (7080, 128843), (7080, 156750), (7080, 62955), (7080, 20525), (7080, 125240), (20525, 28029), (20525, 34735), (20525, 85040), (20525, 141947), (20525, 151264), (20525, 132791), (20525, 26943), (20525, 126146), (20525, 135482), (20525, 128843), (20525, 147568), (20525, 156750), (20525, 62955), (20525, 125240), (20525, 99022), (20525, 13759), (125240, 62955), (125240, 126146), (125240, 128843), (125240, 156750), (135482, 147166), (135482, 66254), (26943, 141947), (126146, 151264), (126146, 128843), (126146, 62955), (126146, 75229), (55363, 147166), (128843, 151264), (128843, 62955), (66254, 147568), (66254, 75229), (99022, 141947), (75229, 28029), (75229, 151264), (147166, 33373), (151264, 147568), (151264, 62955)]
Node to Label Mapping : 
Node 114308: Label 28| Node 102410: Label 28| Node 39434: Label 28| Node 73741: Label 5| Node 56334: Label 24| Node 111485: Label 8| Node 15634: Label 28| Node 60690: Label 28| Node 97428: Label 8| Node 132633: Label 8| Node 55193: Label 5| Node 141087: Label 28| Node 122278: Label 24| Node 7080: Label 5| Node 20525: Label 5| Node 34735: Label 24| Node 85040: Label 30| Node 132791: Label 5| Node 125240: Label 24| Node 135482: Label 5| Node 26943: Label 24| Node 13759: Label 28| Node 126146: Label 28| Node 55363: Label 28| Node 128843: Label 5| Node 66254: Label 5| Node 156750: Label 28| Node 99022: Label ?| Node 75229: Label 28| Node 147166: Label 5| Node 33373: Label 28| Node 151264: Label 28| Node 62955: Label 28| Node 147568: Label 28| Node 141947: Label 24| Node 28029: Label 5| ```
                                ""","""Label of Node = 5""",
27,27,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(109507, 57955), (109507, 4796), (109507, 15465), (109507, 54129), (167558, 125652), (167558, 80824), (167558, 75703), (167558, 21302), (167558, 164254), (167558, 48697), (167558, 4796), (167558, 15465), (167558, 54129), (15465, 73874), (15465, 54129), (15465, 113458), (27369, 73874), (119951, 21302), (119951, 48697), (119951, 113458), (54129, 48697), (54129, 4796), (54129, 147037), (54129, 75703), (54129, 73874), (54129, 113458), (73874, 21302), (73874, 61971), (113458, 21302), (21302, 4796)]
Node to Label Mapping : 
Node 109507: Label 27| Node 57955: Label 27| Node 167558: Label 27| Node 15465: Label 27| Node 27369: Label 27| Node 119951: Label 27| Node 54129: Label 27| Node 73874: Label 27| Node 113458: Label 27| Node 125652: Label 27| Node 61971: Label 27| Node 21302: Label 27| Node 75703: Label ?| Node 80824: Label 27| Node 48697: Label 27| Node 4796: Label 27| Node 147037: Label 27| Node 164254: Label 27| ```
                                ""","""Label of Node = 27""",
34,36,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(119812, 134636), (11525, 134636), (112136, 111382), (112136, 80145), (112136, 88184), (112136, 93585), (112136, 134636), (112136, 10092), (80145, 93585), (80145, 134636), (93585, 134636), (93585, 132010), (111382, 134636), (28576, 134636), (132010, 134636), (3627, 134636), (3627, 10092), (48840, 134636), (115419, 134636), (115419, 24315), (115419, 79072), (79072, 134636), (120289, 134636), (14057, 134636), (10092, 134636), (134636, 24315), (134636, 88184), (134636, 142591)]
Node to Label Mapping : 
Node 119812: Label 36| Node 11525: Label 36| Node 112136: Label 36| Node 80145: Label 36| Node 93585: Label 24| Node 111382: Label ?| Node 28576: Label 36| Node 132010: Label 36| Node 3627: Label 36| Node 48840: Label 36| Node 115419: Label 36| Node 79072: Label 36| Node 120289: Label 36| Node 14057: Label 36| Node 10092: Label 36| Node 134636: Label 36| Node 88184: Label 34| Node 24315: Label 36| Node 142591: Label 36| ```
                                ""","""Label of Node = 36""",
