GroundTruth,Parsed Value,Prompt,Response,Error
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(28291, 56028), (28291, 125131), (28291, 111956), (28291, 151921), (11784, 61220), (11784, 133193), (11784, 26074), (89737, 61220), (89737, 37348), (89737, 133193), (66462, 116654), (66462, 90912), (66462, 56028), (90912, 56028), (90912, 116654), (90912, 145243), (17313, 35908), (17313, 81613), (17313, 64569), (17313, 26074), (61220, 137708), (61220, 133193), (61220, 64569), (61220, 37348), (61220, 34759), (61220, 33961), (33961, 133193), (116654, 56028), (116654, 111956), (16309, 56028), (16309, 125131), (16309, 83061), (124472, 145243), (124472, 56028), (64569, 51951), (64569, 56028), (64569, 62019), (62019, 19924), (34759, 133193), (125131, 56028), (125131, 13431), (125131, 151921), (111956, 19924), (111956, 56028), (111956, 151921), (145243, 61151), (145243, 56028), (56028, 61151), (56028, 83061), (56028, 151921), (56028, 13431), (51951, 75259), (151921, 13431)]
Node to Label Mapping : 
Node 28291: Label 28| Node 11784: Label 28| Node 89737: Label 28| Node 66462: Label 28| Node 90912: Label 28| Node 17313: Label 28| Node 61220: Label 28| Node 33961: Label 28| Node 116654: Label 28| Node 16309: Label 28| Node 124472: Label 28| Node 64569: Label 28| Node 62019: Label 28| Node 35908: Label 28| Node 34759: Label 28| Node 133193: Label 28| Node 125131: Label 28| Node 81613: Label 28| Node 111956: Label 28| Node 19924: Label 28| Node 26074: Label ?| Node 145243: Label 28| Node 56028: Label 28| Node 61151: Label 28| Node 37348: Label 28| Node 137708: Label 28| Node 51951: Label 28| Node 151921: Label 28| Node 83061: Label 8| Node 13431: Label 28| Node 75259: Label 28| ```
                                ""","""Label of Node = 28""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(140417, 34493), (140417, 104658), (140417, 58897), (140417, 9558), (42883, 31986), (42883, 26860), (42883, 100619), (42883, 103267), (42883, 131089), (42883, 54619), (42883, 62532), (42883, 75801), (42883, 119252), (42883, 107404), (42883, 116059), (42883, 129368), (100619, 95340), (100619, 104658), (100619, 114622), (100619, 116059), (100619, 58897), (107404, 131089), (107404, 129368), (131089, 95340), (58897, 75977), (58897, 9558), (34493, 104658), (34493, 114622), (34493, 9558), (62532, 103267), (62532, 104658), (62532, 116059), (75977, 104658), (75977, 9558), (104658, 103267), (104658, 116059), (104658, 9558), (119252, 31986), (54619, 26860)]
Node to Label Mapping : 
Node 140417: Label ?| Node 42883: Label 28| Node 100619: Label 28| Node 107404: Label 28| Node 131089: Label 28| Node 58897: Label 28| Node 75801: Label 28| Node 34493: Label 28| Node 114622: Label 28| Node 62532: Label 28| Node 75977: Label 28| Node 104658: Label 28| Node 119252: Label 28| Node 9558: Label 28| Node 129368: Label 28| Node 54619: Label 28| Node 116059: Label 28| Node 103267: Label 28| Node 26860: Label 28| Node 95340: Label 28| Node 31986: Label 28| ```
                                ""","""Label of Node = 28""",
38,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 141910: Label ?| ```
                                ""","""Label of Node = -1""",
34,9,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(148451, 150469), (148451, 80180), (148451, 23730), (148451, 103076), (150469, 132016), (132016, 163697), (23730, 80180)]
Node to Label Mapping : 
Node 148451: Label 34| Node 103076: Label 27| Node 150469: Label 9| Node 132016: Label ?| Node 163697: Label 27| Node 23730: Label 34| Node 80180: Label 34| ```
                                ""","""Label of Node = 9""",
28,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 163150: Label ?| ```
                                ""","""Label of Node = -1""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 75848: Label ?| ```
                                ""","""Label of Node = -1""",
26,26,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(22275, 131181), (96134, 139765), (56215, 79512), (56215, 139765), (79512, 139765), (79512, 30893), (125981, 152372), (125981, 139765), (88737, 131181), (88737, 139765), (30893, 125884), (30893, 95871), (30893, 139765), (92845, 139765), (64307, 131181), (152372, 79837), (152372, 12100), (152372, 139765), (109111, 131181), (42554, 131181), (125884, 139765), (126913, 131181), (12100, 131181), (44872, 139765), (119504, 131181), (79837, 131181), (131181, 139765), (76909, 139765), (139765, 74750), (139765, 95871)]
Node to Label Mapping : 
Node 22275: Label ?| Node 96134: Label 26| Node 56215: Label 26| Node 79512: Label 26| Node 125981: Label 26| Node 88737: Label 26| Node 30893: Label 26| Node 92845: Label 26| Node 64307: Label 7| Node 152372: Label 26| Node 109111: Label 26| Node 42554: Label 26| Node 125884: Label 26| Node 126913: Label 3| Node 12100: Label 26| Node 44872: Label 26| Node 119504: Label 26| Node 79837: Label 26| Node 131181: Label 26| Node 76909: Label 26| Node 139765: Label 26| Node 74750: Label 26| Node 95871: Label 39| ```
                                ""","""Label of Node = 26""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(76531, 53166), (76531, 14655)]
Node to Label Mapping : 
Node 76531: Label 28| Node 53166: Label 28| Node 14655: Label ?| ```
                                ""","""Label of Node = 28""",
0,7,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(157187, 58898), (157187, 48656), (41350, 98012), (41350, 105920), (48656, 10581), (48656, 12224), (48656, 48430), (48656, 39186), (48656, 98012), (48656, 103419), (48656, 159138), (48656, 71973), (48656, 135333), (48656, 5041), (48656, 47664), (58898, 98012), (58898, 73893), (58898, 138620), (39186, 159138), (135965, 131402), (135965, 50337), (50337, 5834), (50337, 98012), (50337, 105920), (50337, 131402), (50337, 168526), (50337, 129386), (50337, 74094), (159138, 12224), (73893, 129386), (48430, 5041), (5041, 12224), (5834, 131402), (131402, 74094), (168526, 74094)]
Node to Label Mapping : 
Node 157187: Label 20| Node 41350: Label 5| Node 48656: Label 32| Node 58898: Label 20| Node 39186: Label 0| Node 135965: Label ?| Node 50337: Label 7| Node 159138: Label 0| Node 71973: Label 0| Node 135333: Label 20| Node 73893: Label 20| Node 48430: Label 32| Node 47664: Label 32| Node 5041: Label 5| Node 105920: Label 5| Node 12224: Label 32| Node 5834: Label 7| Node 131402: Label 7| Node 168526: Label 7| Node 10581: Label 34| Node 98012: Label 20| Node 129386: Label 20| Node 74094: Label 7| Node 103419: Label 32| Node 138620: Label 20| ```
                                ""","""Label of Node = 7""",
30,30,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(93056, 4285), (81094, 165615), (81094, 163096), (81094, 71635), (87691, 4285), (87691, 71635), (86284, 4285), (6637, 4285), (79086, 71635), (165615, 4285), (71635, 76991), (71635, 163096)]
Node to Label Mapping : 
Node 93056: Label 30| Node 81094: Label 30| Node 87691: Label 30| Node 86284: Label 30| Node 6637: Label ?| Node 79086: Label 30| Node 165615: Label 30| Node 71635: Label 30| Node 163096: Label 30| Node 4285: Label 30| Node 76991: Label 30| ```
                                ""","""Label of Node = 30""",
9,9,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(42497, 155715), (42497, 102804), (42497, 11394), (11394, 135305), (11394, 155715), (11394, 79117), (11394, 102804), (135305, 149946), (135305, 155715), (79117, 155715), (79117, 102804), (125326, 155715), (102804, 9072), (102804, 19921), (102804, 21324), (102804, 74572), (102804, 34662), (102804, 32473), (102804, 71207), (102804, 101470), (102804, 135924), (102804, 31423), (102804, 87096), (102804, 36846), (156181, 135924), (118424, 155715), (126360, 155715), (106015, 135924), (71207, 155715), (93095, 155715), (125355, 135924), (87096, 74572), (87096, 155715), (149946, 19921), (149946, 155715), (31423, 19921), (31423, 155715), (155715, 27766), (155715, 9072), (155715, 19921), (155715, 108542), (155715, 21324), (155715, 74572), (155715, 34662), (155715, 132852), (155715, 32473), (155715, 113254), (155715, 107990), (155715, 101470), (155715, 125384), (155715, 36846), (125384, 135924), (19921, 108542), (101470, 135924), (19564, 135924)]
Node to Label Mapping : 
Node 42497: Label 9| Node 11394: Label 9| Node 135305: Label 9| Node 79117: Label 9| Node 125326: Label 9| Node 102804: Label 9| Node 156181: Label 9| Node 118424: Label 9| Node 126360: Label 9| Node 106015: Label 9| Node 71207: Label 9| Node 93095: Label 9| Node 125355: Label 9| Node 87096: Label 9| Node 149946: Label 9| Node 31423: Label 9| Node 155715: Label 9| Node 125384: Label 9| Node 21324: Label 9| Node 74572: Label 9| Node 19921: Label 9| Node 107990: Label 9| Node 32473: Label 9| Node 101470: Label 9| Node 34662: Label 9| Node 113254: Label ?| Node 19564: Label 9| Node 36846: Label 9| Node 9072: Label 9| Node 135924: Label 9| Node 132852: Label 9| Node 27766: Label 9| Node 108542: Label 9| ```
                                ""","""Label of Node = 9""",
31,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(122176, 109356), (143393, 168866), (143393, 78043), (168866, 78043), (162315, 109356), (109356, 128689), (109356, 160537), (109356, 155345), (128689, 78043)]
Node to Label Mapping : 
Node 122176: Label 16| Node 143393: Label 16| Node 168866: Label 16| Node 162315: Label ?| Node 109356: Label 16| Node 128689: Label 16| Node 155345: Label 16| Node 160537: Label 29| Node 78043: Label 16| ```
                                ""","""Label of Node = 16""",
31,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 140677: Label ?| ```
                                ""","""Label of Node = -1""",
27,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 66010: Label ?| ```
                                ""","""Label of Node = -1""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(30404, 48678), (34116, 49254), (34116, 48678), (34116, 108111), (49254, 108508), (49254, 82127), (49254, 43413), (48678, 47853), (48678, 43413), (47853, 108508), (47853, 82127), (82127, 43413), (108111, 43413), (108111, 108508)]
Node to Label Mapping : 
Node 30404: Label 16| Node 34116: Label 16| Node 49254: Label 16| Node 48678: Label ?| Node 47853: Label 16| Node 82127: Label 16| Node 108111: Label 16| Node 43413: Label 16| Node 108508: Label 16| ```
                                ""","""Label of Node = 16""",
