GroundTruth,Parsed Value,Prompt,Response,Error
12,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(110009, 162411)]
Node to Label Mapping : 
Node 110009: Label 38| Node 162411: Label ?| ```
                                ""","""Label of Node = -1""",
26,26,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(156169, 85399), (103370, 85399)]
Node to Label Mapping : 
Node 156169: Label 26| Node 103370: Label 26| Node 85399: Label ?| ```
                                ""","""Label of Node = 26""",
2,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(147980, 87519)]
Node to Label Mapping : 
Node 147980: Label ?| Node 87519: Label 2| ```
                                ""","""Label of Node = -1""",
23,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(60272, 36902)]
Node to Label Mapping : 
Node 60272: Label 23| Node 36902: Label ?| ```
                                ""","""Label of Node = -1""",
24,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(83763, 56455), (96939, 56455), (63877, 56455)]
Node to Label Mapping : 
Node 83763: Label 16| Node 96939: Label ?| Node 63877: Label 24| Node 56455: Label 16| ```
                                ""","""Label of Node = 16""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(60672, 150913), (60672, 98047), (60672, 73053), (60672, 67928), (60672, 67166), (60672, 120070), (60672, 166425), (60672, 127965), (60672, 72679), (60672, 74060), (60672, 51650), (150913, 166425), (150913, 98047), (150913, 57250), (150913, 120825), (150913, 126397), (150913, 89569), (150913, 120070), (150913, 121343), (150913, 72679), (150913, 51650), (133376, 122251), (133376, 126397), (133376, 67166), (133376, 76487), (133376, 72679), (133376, 166425), (133376, 51650), (154115, 163164), (154115, 164594), (154115, 166425), (154115, 51650), (166529, 51650), (120070, 69593), (120070, 166425), (120070, 72679), (120070, 51650), (122251, 51650), (61327, 67166), (61327, 150641), (61327, 51650), (79124, 67166), (79124, 76487), (79124, 72679), (79124, 74060), (79124, 51650), (166425, 98047), (166425, 73053), (166425, 57250), (166425, 155125), (166425, 120825), (166425, 164594), (166425, 69593), (166425, 126397), (166425, 77683), (166425, 89569), (166425, 67166), (166425, 76487), (166425, 121343), (166425, 127965), (166425, 72679), (166425, 51650), (57250, 73053), (57250, 51650), (126397, 163164), (126397, 164594), (126397, 127965), (126397, 51650), (153666, 51650), (51650, 98047), (51650, 73053), (51650, 67928), (51650, 155125), (51650, 163164), (51650, 90465), (51650, 120825), (51650, 164594), (51650, 69593), (51650, 55272), (51650, 77683), (51650, 89569), (51650, 67166), (51650, 76487), (51650, 121343), (51650, 127965), (51650, 72679), (51650, 74060), (51650, 150641), (121343, 120825), (121343, 69593), (121343, 89569), (121343, 127965), (67928, 73053), (69593, 73053), (69593, 155125), (69593, 163164), (69593, 72679), (163164, 120825), (163164, 89569), (73053, 72679), (127965, 98047), (127965, 120825), (127965, 89569), (127965, 72679), (89569, 98047), (89569, 120825), (89569, 164594), (72679, 98047)]
Node to Label Mapping : 
Node 60672: Label 16| Node 150913: Label 16| Node 133376: Label 16| Node 154115: Label 16| Node 166529: Label 16| Node 120070: Label 16| Node 122251: Label 16| Node 61327: Label 16| Node 79124: Label 16| Node 166425: Label 16| Node 57250: Label 16| Node 126397: Label 16| Node 153666: Label 16| Node 51650: Label 16| Node 76487: Label 16| Node 121343: Label 16| Node 74060: Label 16| Node 67928: Label 16| Node 69593: Label 16| Node 163164: Label 16| Node 73053: Label 16| Node 67166: Label ?| Node 127965: Label 16| Node 90465: Label 16| Node 89569: Label 16| Node 72679: Label 16| Node 55272: Label 16| Node 150641: Label 16| Node 164594: Label 16| Node 77683: Label 16| Node 155125: Label 16| Node 120825: Label 16| Node 98047: Label 16| ```
                                ""","""Label of Node = 16""",
30,30,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(134048, 109268), (134048, 84286), (134048, 74169), (142213, 74169), (109268, 139285), (109268, 74169), (139285, 84286), (139285, 74169), (120601, 80987), (120601, 74169), (158327, 74169), (74169, 80987), (74169, 84286), (74169, 84412), (84412, 84286)]
Node to Label Mapping : 
Node 134048: Label 30| Node 142213: Label 10| Node 109268: Label 10| Node 139285: Label 30| Node 120601: Label 13| Node 158327: Label 30| Node 74169: Label 30| Node 80987: Label 16| Node 84412: Label 10| Node 84286: Label ?| ```
                                ""","""Label of Node = 30""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(76872, 140650), (76872, 126165), (76872, 77683), (140650, 126165)]
Node to Label Mapping : 
Node 76872: Label 16| Node 140650: Label ?| Node 77683: Label 16| Node 126165: Label 16| ```
                                ""","""Label of Node = 16""",
5,5,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(160578, 35570), (85411, 164105), (85411, 101016), (85411, 86547), (85411, 128940), (85411, 118563), (85411, 89753), (85411, 120066), (85411, 35570), (118563, 65449), (118563, 101016), (118563, 86547), (118563, 72437), (118563, 79080), (118563, 89753), (118563, 35570), (120066, 101016), (120066, 86547), (120066, 72437), (120066, 89753), (120066, 164105), (120066, 35570), (79080, 65449), (79080, 72437), (79080, 164105), (79080, 35570), (164105, 65449), (164105, 128940), (164105, 72437), (164105, 89753), (164105, 35570), (65449, 101016), (65449, 86547), (65449, 72437), (65449, 89753), (65449, 35570), (128940, 35570), (35570, 101016), (35570, 86547), (35570, 72437), (35570, 89753), (86547, 101016), (86547, 89753), (72437, 101016), (72437, 89753)]
Node to Label Mapping : 
Node 160578: Label 5| Node 85411: Label 5| Node 118563: Label 34| Node 120066: Label 5| Node 79080: Label 5| Node 164105: Label 5| Node 65449: Label 5| Node 128940: Label 5| Node 35570: Label ?| Node 86547: Label 34| Node 72437: Label 34| Node 101016: Label 5| Node 89753: Label 34| ```
                                ""","""Label of Node = 5""",
37,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(127261, 129359)]
Node to Label Mapping : 
Node 127261: Label 24| Node 129359: Label ?| ```
                                ""","""Label of Node = -1""",
