GroundTruth,Parsed Value,Prompt,Response,Error
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(26113, 17673), (75526, 116655), (75526, 133343), (17673, 111479), (17673, 77245), (17673, 137164), (17673, 19495), (17673, 52856), (17673, 52862), (55306, 7091), (55306, 116655), (55306, 90249), (55306, 77245), (55306, 136736), (55306, 35701), (90249, 10696), (90249, 42898), (90249, 84018), (90249, 35701), (24329, 116655), (62224, 116655), (42898, 116655), (42898, 133343), (33434, 116655), (47130, 116655), (168102, 116655), (116655, 133343), (116655, 10696), (116655, 77245), (116655, 32113), (116655, 83838), (116655, 56390), (116655, 84018), (116655, 71099), (116655, 100147), (116655, 89681), (116655, 9038), (84018, 133343), (84018, 35701), (7091, 10696), (7091, 77245), (7091, 86852), (100147, 9038), (77245, 68038), (77245, 66782), (77245, 35701), (86852, 35701), (137164, 52856), (66782, 133343), (66782, 9716), (45795, 35701), (89451, 35701), (52856, 52862)]
Node to Label Mapping : 
Node 26113: Label 16| Node 75526: Label 24| Node 17673: Label 16| Node 55306: Label 4| Node 90249: Label 4| Node 24329: Label 8| Node 62224: Label 24| Node 42898: Label 4| Node 33434: Label 16| Node 47130: Label 24| Node 136736: Label 6| Node 168102: Label 4| Node 19495: Label 16| Node 116655: Label 24| Node 84018: Label 16| Node 7091: Label 4| Node 83838: Label 24| Node 100147: Label 24| Node 71099: Label 16| Node 77245: Label 16| Node 86852: Label 28| Node 68038: Label 4| Node 56390: Label 6| Node 10696: Label 16| Node 137164: Label ?| Node 9038: Label 5| Node 89681: Label 16| Node 66782: Label 6| Node 133343: Label 4| Node 45795: Label 16| Node 89451: Label 24| Node 32113: Label 24| Node 9716: Label 16| Node 35701: Label 6| Node 111479: Label 16| Node 52856: Label 16| Node 52862: Label 16| ```
                                ""","""Label of Node = 16""",
34,34,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(42754, 112591), (42754, 114595), (42754, 151676), (42754, 54018), (42754, 65987), (42754, 102921), (42754, 20203), (54018, 20203), (89605, 17677), (89605, 160280), (89605, 163775), (89605, 72530), (102921, 1398), (102921, 20203), (102921, 57588), (102921, 72530), (102921, 112591), (102921, 114595), (102921, 24919), (102921, 58313), (102921, 97868), (17677, 160280), (17677, 69270), (17677, 163775), (26130, 163775), (69270, 160280), (69270, 163775), (87448, 163775), (160280, 35811), (160280, 10481), (160280, 163775), (160280, 80968), (160280, 153405), (114595, 1398), (114595, 112591), (114595, 20203), (114595, 24919), (114595, 58313), (114595, 97868), (132013, 58313), (153405, 163775), (163775, 35811), (163775, 10481), (163775, 112591), (163775, 80968), (163775, 20203), (163775, 58313), (58313, 112591), (97868, 112591), (97868, 146924), (112591, 20203), (112591, 72530), (20203, 151676), (20203, 24692), (57588, 151676)]
Node to Label Mapping : 
Node 42754: Label 34| Node 54018: Label 34| Node 89605: Label 34| Node 102921: Label 34| Node 17677: Label 34| Node 26130: Label 34| Node 69270: Label 39| Node 87448: Label ?| Node 160280: Label 34| Node 114595: Label 34| Node 132013: Label 34| Node 153405: Label 24| Node 163775: Label 34| Node 65987: Label 34| Node 80968: Label 34| Node 58313: Label 34| Node 97868: Label 34| Node 112591: Label 34| Node 72530: Label 34| Node 24919: Label 34| Node 35811: Label 9| Node 20203: Label 34| Node 146924: Label 34| Node 10481: Label 9| Node 24692: Label 34| Node 57588: Label 34| Node 1398: Label 34| Node 151676: Label 34| ```
                                ""","""Label of Node = 34""",
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(97280, 153185), (153185, 85108), (153185, 99945), (153185, 126415), (153185, 161148), (153185, 154541), (154541, 161148)]
Node to Label Mapping : 
Node 97280: Label 24| Node 153185: Label 24| Node 99945: Label 24| Node 154541: Label 24| Node 126415: Label 24| Node 85108: Label 24| Node 161148: Label ?| ```
                                ""","""Label of Node = 24""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 94294: Label ?| ```
                                ""","""Label of Node = -1""",
33,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 93602: Label ?| ```
                                ""","""Label of Node = -1""",
32,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 41344: Label ?| ```
                                ""","""Label of Node = -1""",
28,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(104609, 97026), (102306, 97026), (102306, 152287), (102306, 73688), (102306, 16636), (102306, 55634), (102306, 15818), (97026, 152287), (97026, 9716), (97026, 73688), (97026, 16636), (97026, 47768), (73688, 47768)]
Node to Label Mapping : 
Node 104609: Label ?| Node 102306: Label 24| Node 97026: Label 24| Node 15818: Label 24| Node 55634: Label 24| Node 9716: Label 16| Node 73688: Label 31| Node 47768: Label 24| Node 16636: Label 37| Node 152287: Label 24| ```
                                ""","""Label of Node = 24""",
8,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 143961: Label ?| ```
                                ""","""Label of Node = -1""",
10,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(116096, 23851), (116096, 75640), (116096, 97957), (116096, 92674), (116096, 47833), (116096, 17309), (116096, 42637), (116096, 38668), (116096, 60696), (37109, 75640)]
Node to Label Mapping : 
Node 116096: Label 4| Node 60696: Label 4| Node 92674: Label 4| Node 97957: Label 8| Node 23851: Label 4| Node 38668: Label 4| Node 42637: Label 4| Node 37109: Label ?| Node 75640: Label 10| Node 47833: Label 4| Node 17309: Label 4| ```
                                ""","""Label of Node = -1""",
3,3,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(62049, 157604), (157604, 153520), (157604, 30564), (157604, 91565), (157604, 23095), (157604, 29663), (157604, 124918), (157604, 111764), (157604, 121077), (157604, 15444), (157604, 128250)]
Node to Label Mapping : 
Node 62049: Label 26| Node 157604: Label ?| Node 30564: Label 3| Node 91565: Label 24| Node 153520: Label 26| Node 15444: Label 11| Node 111764: Label 3| Node 121077: Label 3| Node 23095: Label 3| Node 124918: Label 3| Node 128250: Label 3| Node 29663: Label 3| ```
                                ""","""Label of Node = 3""",
