GroundTruth,Parsed Value,Prompt,Response,Error
10,10,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(118658, 26082), (118658, 121740), (118658, 147296), (118658, 163190), (118658, 123534), (118658, 100441), (8963, 147296), (8963, 106183), (8963, 123534), (8963, 110582), (8963, 26082), (8963, 51608), (121740, 115247), (121740, 108835), (121740, 8476), (121740, 100441), (121740, 92525), (121740, 67626), (113036, 163190), (113036, 114319), (113036, 154342), (113036, 69666), (123534, 147296), (123534, 51045), (123534, 69666), (123534, 8476), (123534, 26082), (123534, 92525), (123534, 67626), (114319, 69666), (114319, 110582), (114319, 8476), (114319, 100441), (51608, 106183), (51608, 163190), (51608, 110582), (118937, 100441), (118937, 92525), (118937, 163190), (118937, 138172), (118937, 67626), (8476, 115247), (8476, 106183), (8476, 108835), (8476, 163190), (8476, 51045), (8476, 110582), (69666, 147296), (69666, 106183), (69666, 108835), (69666, 163190), (69666, 142014), (45091, 100441), (108835, 51045), (108835, 77934), (108835, 100441), (96292, 163190), (146217, 163190), (67626, 106183), (67626, 163190), (67626, 110582), (67626, 100441), (67626, 92525), (115247, 106183), (115247, 100441), (115247, 92525), (131642, 163190), (138172, 147296), (138172, 163190), (138172, 100441), (142014, 163190), (142014, 26082), (106183, 147296), (106183, 51045), (106183, 23148), (106183, 26082), (106183, 77934), (106183, 100441), (106183, 92525), (100441, 163190), (100441, 110582), (147296, 154342), (147296, 51045), (147296, 77934), (26082, 163190), (26082, 51045), (51045, 163190), (146923, 163190), (23148, 163190), (92525, 163190), (92525, 110582), (77934, 163190), (124782, 163190), (163190, 110582)]
Node to Label Mapping : 
Node 118658: Label 2| Node 8963: Label 2| Node 121740: Label 24| Node 113036: Label 10| Node 123534: Label 10| Node 114319: Label 13| Node 51608: Label 24| Node 118937: Label 10| Node 8476: Label 2| Node 69666: Label 24| Node 45091: Label 30| Node 108835: Label 10| Node 96292: Label 26| Node 146217: Label 16| Node 67626: Label 10| Node 115247: Label 10| Node 131642: Label 24| Node 138172: Label 10| Node 142014: Label 24| Node 106183: Label ?| Node 100441: Label 10| Node 147296: Label 10| Node 26082: Label 2| Node 51045: Label 24| Node 154342: Label 30| Node 146923: Label 24| Node 23148: Label 10| Node 92525: Label 10| Node 77934: Label 13| Node 124782: Label 10| Node 163190: Label 10| Node 110582: Label 24| ```
                                ""","""Label of Node = 10""",
24,30,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(74496, 64995), (74496, 45680), (81920, 114004), (3842, 114004), (73604, 45680), (73604, 130066), (26885, 114004), (26885, 34734), (26885, 18017), (70919, 5703), (70919, 114004), (70919, 17955), (107529, 114004), (134666, 125223), (134666, 161148), (83214, 114004), (15504, 114004), (130066, 45680), (6675, 114004), (19350, 114004), (19350, 98866), (107414, 114004), (107414, 60986), (5656, 114004), (49053, 113008), (4766, 114004), (109599, 113008), (81697, 45680), (127393, 113008), (17955, 114004), (17955, 36188), (125223, 161863), (125223, 161148), (125223, 112098), (34734, 114004), (151727, 151295), (151727, 45680), (36911, 113008), (98866, 114004), (110386, 114004), (107058, 113008), (60986, 114004), (164417, 113008), (322, 114004), (5703, 114004), (5703, 36188), (104268, 114004), (52176, 54641), (52176, 114004), (114004, 54641), (114004, 36188), (114004, 101101), (114004, 27237), (114004, 18017), (114004, 112098), (101725, 113008), (55262, 113008), (112098, 45680), (112098, 113008), (64995, 45680), (52969, 113008), (105193, 113008), (106988, 113008), (45680, 151295), (45680, 56824)]
Node to Label Mapping : 
Node 74496: Label 24| Node 81920: Label 30| Node 3842: Label 6| Node 73604: Label 10| Node 26885: Label 30| Node 70919: Label 23| Node 107529: Label 30| Node 134666: Label 30| Node 83214: Label 30| Node 15504: Label 30| Node 130066: Label 38| Node 6675: Label 26| Node 19350: Label 26| Node 107414: Label 30| Node 5656: Label 3| Node 49053: Label 38| Node 4766: Label 30| Node 109599: Label 30| Node 81697: Label 24| Node 127393: Label 38| Node 17955: Label 23| Node 125223: Label 30| Node 34734: Label 30| Node 151727: Label 36| Node 36911: Label 30| Node 98866: Label 24| Node 110386: Label 30| Node 107058: Label 30| Node 60986: Label 3| Node 164417: Label 38| Node 322: Label 30| Node 5703: Label 23| Node 161863: Label 30| Node 104268: Label 26| Node 52176: Label ?| Node 114004: Label 30| Node 36188: Label 6| Node 101725: Label 30| Node 55262: Label 24| Node 18017: Label 30| Node 112098: Label 30| Node 64995: Label 36| Node 27237: Label 30| Node 52969: Label 30| Node 105193: Label 30| Node 106988: Label 30| Node 101101: Label 30| Node 45680: Label 36| Node 113008: Label 30| Node 54641: Label 30| Node 56824: Label 36| Node 161148: Label 24| Node 151295: Label 36| ```
                                ""","""Label of Node = 30""",
4,4,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(38024, 136281), (38668, 56785), (42637, 136281), (5395, 136281), (29336, 42469), (29336, 136281), (29336, 62521), (17309, 56785), (81694, 136281), (87459, 136281), (34615, 136281), (62521, 31809), (62521, 136281), (62521, 14713), (31809, 56785), (69960, 29161), (56785, 25186), (56785, 29161), (136281, 42469), (136281, 25186), (136281, 29161), (136281, 14713), (136281, 103416)]
Node to Label Mapping : 
Node 38024: Label 4| Node 38668: Label 4| Node 42637: Label 4| Node 5395: Label 35| Node 29336: Label 4| Node 17309: Label 4| Node 81694: Label 8| Node 87459: Label 4| Node 34615: Label 4| Node 62521: Label 4| Node 31809: Label 4| Node 69960: Label 4| Node 56785: Label ?| Node 136281: Label 8| Node 25186: Label 4| Node 42469: Label 4| Node 29161: Label 4| Node 103416: Label 3| Node 14713: Label 8| ```
                                ""","""Label of Node = 4""",
2,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 145945: Label ?| ```
                                ""","""Label of Node = -1""",
30,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(44680, 37658)]
Node to Label Mapping : 
Node 44680: Label 30| Node 37658: Label ?| ```
                                ""","""Label of Node = -1""",
30,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 33660: Label ?| ```
                                ""","""Label of Node = -1""",
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(59808, 128294), (128294, 22633), (128294, 31389), (128294, 51465), (128294, 34216)]
Node to Label Mapping : 
Node 59808: Label 24| Node 128294: Label 24| Node 34216: Label 30| Node 22633: Label 24| Node 51465: Label 24| Node 31389: Label ?| ```
                                ""","""Label of Node = 24""",
24,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(121729, 168247), (124417, 168247), (87683, 168247), (87683, 14383), (95491, 168247), (126469, 168247), (151428, 168247), (34952, 168247), (9225, 168247), (78984, 168247), (14091, 168247), (64782, 168247), (165904, 168247), (129937, 168247), (130068, 168247), (130068, 152393), (159127, 168247), (151069, 103146), (151069, 168247), (18078, 168247), (18078, 64466), (114207, 168247), (65058, 168247), (14383, 168247), (10039, 168247), (168247, 37087), (168247, 103146), (168247, 88698), (168247, 129643), (168247, 109887), (168247, 73062), (168247, 75731), (168247, 133816), (168247, 124521), (168247, 61265), (168247, 152393), (168247, 42723), (168247, 61309), (168247, 139195), (168247, 13403), (168247, 12016), (168247, 5688), (168247, 131515), (168247, 90584), (168247, 128867), (168247, 20464), (168247, 74953), (168247, 3321), (168247, 64466), (168247, 85559), (168247, 14024), (168247, 125276), (168247, 12751), (168247, 97599), (168247, 30068), (168247, 113469), (168247, 77941), (168247, 38243), (168247, 144073), (168247, 17103), (168247, 156003), (168247, 74193), (168247, 1233), (113469, 129643), (74953, 129643), (74953, 128867), (74953, 17103), (12751, 124521), (12751, 42723), (17103, 42723), (64466, 20464), (64466, 75731), (75731, 124521), (42723, 124521), (128867, 129643), (73062, 12016), (124521, 88698)]
Node to Label Mapping : 
Node 121729: Label ?| Node 124417: Label 3| Node 87683: Label 26| Node 95491: Label 38| Node 126469: Label 38| Node 151428: Label 38| Node 34952: Label 38| Node 9225: Label 26| Node 78984: Label 26| Node 14091: Label 26| Node 64782: Label 30| Node 165904: Label 38| Node 129937: Label 38| Node 130068: Label 38| Node 159127: Label 26| Node 151069: Label 38| Node 18078: Label 38| Node 114207: Label 38| Node 65058: Label 26| Node 14383: Label 26| Node 10039: Label 30| Node 168247: Label 38| Node 5688: Label 38| Node 85559: Label 38| Node 131515: Label 26| Node 133816: Label 26| Node 113469: Label 38| Node 139195: Label 38| Node 109887: Label 26| Node 97599: Label 38| Node 14024: Label 26| Node 74953: Label 38| Node 144073: Label 30| Node 152393: Label 38| Node 12751: Label 38| Node 17103: Label 38| Node 1233: Label 38| Node 61265: Label 38| Node 64466: Label 38| Node 74193: Label 38| Node 75731: Label 24| Node 90584: Label 26| Node 13403: Label 26| Node 125276: Label 26| Node 37087: Label 26| Node 38243: Label 38| Node 42723: Label 38| Node 128867: Label 38| Node 73062: Label 26| Node 156003: Label 26| Node 124521: Label 26| Node 103146: Label 38| Node 129643: Label 38| Node 12016: Label 26| Node 20464: Label 38| Node 30068: Label 38| Node 77941: Label 38| Node 3321: Label 38| Node 88698: Label 38| Node 61309: Label 26| ```
                                ""","""Label of Node = -1""",
39,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 13129: Label ?| ```
                                ""","""Label of Node = -1""",
16,25,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(20032, 124440), (20032, 135126), (76642, 76052), (76642, 78170), (76642, 135126), (76642, 100862), (76642, 123954), (133477, 135126), (100862, 135126), (100862, 132569), (100862, 123954), (100862, 29694), (81033, 124440), (53994, 124440), (53994, 135126), (53994, 73995), (73995, 124440), (73995, 123954), (123954, 76052), (123954, 135126), (76052, 124440), (76052, 135126), (135126, 78170), (135126, 124440), (135126, 132569), (135126, 83675), (124440, 29694)]
Node to Label Mapping : 
Node 20032: Label 25| Node 76642: Label 25| Node 133477: Label 25| Node 100862: Label 25| Node 81033: Label ?| Node 53994: Label 25| Node 73995: Label 25| Node 123954: Label 25| Node 76052: Label 25| Node 135126: Label 25| Node 124440: Label 24| Node 132569: Label 25| Node 78170: Label 25| Node 83675: Label 25| Node 29694: Label 16| ```
                                ""","""Label of Node = 25""",
34,36,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(137285, 78348), (84358, 51996), (85481, 51996), (159785, 51996), (93705, 51996), (78348, 51996), (10802, 51996)]
Node to Label Mapping : 
Node 137285: Label 34| Node 84358: Label 36| Node 85481: Label 36| Node 159785: Label ?| Node 93705: Label 36| Node 78348: Label 34| Node 10802: Label 36| Node 51996: Label 34| ```
                                ""","""Label of Node = 36""",
19,19,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(57632, 107343), (57632, 75986), (57632, 87013), (73216, 107343), (73216, 67061), (42402, 107343), (143555, 4626), (87013, 75986), (87013, 4626), (17513, 4626), (79469, 107343), (107343, 12023), (107343, 75986), (107343, 5558), (107343, 67061), (4626, 12023), (4626, 160569)]
Node to Label Mapping : 
Node 57632: Label 27| Node 73216: Label 19| Node 42402: Label 27| Node 143555: Label 27| Node 87013: Label 27| Node 17513: Label ?| Node 79469: Label 27| Node 107343: Label 11| Node 4626: Label 19| Node 75986: Label 27| Node 67061: Label 27| Node 5558: Label 11| Node 12023: Label 11| Node 160569: Label 19| ```
                                ""","""Label of Node = 19""",
5,5,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(135138, 108531), (135138, 137136), (135138, 167612), (135138, 89138), (135138, 31349), (135138, 14098), (135138, 88441), (137136, 167612), (137136, 88441), (14098, 167612), (31349, 167612)]
Node to Label Mapping : 
Node 135138: Label 5| Node 137136: Label 5| Node 14098: Label 5| Node 108531: Label 5| Node 89138: Label 5| Node 31349: Label ?| Node 88441: Label 34| Node 167612: Label 5| ```
                                ""","""Label of Node = 5""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(80961, 11817), (59491, 50664), (59491, 32220), (150599, 136315), (150599, 50664), (50664, 136315), (50664, 96726), (50664, 129781), (50664, 161128), (50664, 32220), (11817, 96726), (11817, 134613), (11817, 2838), (11817, 7979), (11817, 6003), (59851, 129781), (59851, 134613), (134613, 96726)]
Node to Label Mapping : 
Node 80961: Label 28| Node 59491: Label 28| Node 150599: Label 28| Node 50664: Label 28| Node 11817: Label 28| Node 161128: Label 28| Node 7979: Label 28| Node 59851: Label 28| Node 6003: Label 28| Node 134613: Label 28| Node 96726: Label ?| Node 2838: Label 28| Node 129781: Label 28| Node 136315: Label 28| Node 32220: Label 28| ```
                                ""","""Label of Node = 28""",
36,36,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(50433, 87405), (50433, 81082), (87362, 87405), (42341, 87405), (42341, 77458), (41798, 87405), (42667, 87405), (68427, 87405), (87405, 162418), (87405, 81082), (87405, 77458)]
Node to Label Mapping : 
Node 50433: Label 36| Node 87362: Label 8| Node 42341: Label 36| Node 41798: Label 36| Node 42667: Label 10| Node 68427: Label 8| Node 87405: Label 36| Node 77458: Label 36| Node 162418: Label ?| Node 81082: Label 36| ```
                                ""","""Label of Node = 36""",
2,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 159564: Label ?| ```
                                ""","""Label of Node = -1""",
36,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 160114: Label ?| ```
                                ""","""Label of Node = -1""",
34,26,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(55424, 146661), (28290, 146661), (55556, 168157), (13191, 146661), (145927, 146661), (143762, 146661), (38420, 168157), (18837, 52722), (18837, 146661), (66583, 168157), (66583, 67997), (66583, 164952), (66583, 146661), (66583, 149362), (19993, 26031), (19993, 146661), (67997, 164952), (67997, 149362), (107550, 164952), (107550, 146661), (107550, 149362), (87199, 146661), (73253, 146661), (134438, 146661), (48042, 146661), (52141, 146661), (52141, 24303), (26031, 146661), (12336, 146661), (48435, 131130), (48435, 146661), (11322, 52722), (11322, 146661), (131130, 146661), (1611, 146661), (58829, 124370), (58829, 146661), (58829, 24303), (124370, 146661), (124370, 24303), (164952, 149362), (110552, 146661), (168157, 27875), (168157, 139263), (168157, 52722), (28644, 146661), (146661, 139263), (146661, 14961), (146661, 24303), (146661, 52722), (24303, 52722)]
Node to Label Mapping : 
Node 55424: Label 34| Node 28290: Label 26| Node 55556: Label 24| Node 13191: Label 34| Node 145927: Label 5| Node 143762: Label 24| Node 38420: Label ?| Node 18837: Label 34| Node 66583: Label 9| Node 19993: Label 34| Node 67997: Label 34| Node 107550: Label 34| Node 87199: Label 34| Node 73253: Label 34| Node 134438: Label 24| Node 48042: Label 26| Node 52141: Label 26| Node 26031: Label 34| Node 12336: Label 26| Node 48435: Label 24| Node 11322: Label 34| Node 131130: Label 36| Node 1611: Label 26| Node 58829: Label 26| Node 124370: Label 34| Node 164952: Label 34| Node 110552: Label 26| Node 168157: Label 26| Node 27875: Label 37| Node 28644: Label 37| Node 146661: Label 34| Node 24303: Label 26| Node 14961: Label 37| Node 149362: Label 34| Node 52722: Label 34| Node 139263: Label 34| ```
                                ""","""Label of Node = 26""",
