GroundTruth,Parsed Value,Prompt,Response,Error
27,27,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 144672 is connected to Node 100097. Node 144672 is connected to Node 59586. Node 100097 is connected to Node 91262. Node 161153 is connected to Node 91262. 
Node to Label Mapping : 
Node 144672: Label 27| Node 100097: Label 27| Node 161153: Label 16| Node 59586: Label 27| Node 91262: Label ?| ```
                                ""","""Label of Node = 27""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 39938 is connected to Node 118548. Node 44420 is connected to Node 137719. Node 52360 is connected to Node 137719. Node 52360 is connected to Node 118548. Node 101900 is connected to Node 118548. Node 19600 is connected to Node 137719. Node 38803 is connected to Node 118548. Node 118548 is connected to Node 96625. Node 118548 is connected to Node 30. Node 118548 is connected to Node 33132. Node 118548 is connected to Node 111281. Node 118548 is connected to Node 66555. Node 118548 is connected to Node 44014. Node 118548 is connected to Node 42851. Node 118548 is connected to Node 110447. Node 118548 is connected to Node 117163. Node 118548 is connected to Node 31190. Node 118548 is connected to Node 27298. Node 54807 is connected to Node 137719. Node 89013 is connected to Node 137719. Node 89013 is connected to Node 58096. Node 136899 is connected to Node 137719. Node 68554 is connected to Node 137719. Node 135242 is connected to Node 137719. Node 18894 is connected to Node 137719. Node 21209 is connected to Node 137719. Node 9178 is connected to Node 137719. Node 114139 is connected to Node 137719. Node 12259 is connected to Node 137719. Node 28260 is connected to Node 137719. Node 25701 is connected to Node 137719. Node 25701 is connected to Node 19184. Node 50788 is connected to Node 137719. Node 74601 is connected to Node 137719. Node 87661 is connected to Node 137719. Node 19184 is connected to Node 137719. Node 58096 is connected to Node 137719. Node 137719 is connected to Node 26748. 
Node to Label Mapping : 
Node 39938: Label 4| Node 44420: Label 8| Node 52360: Label 4| Node 101900: Label 9| Node 19600: Label 8| Node 38803: Label 24| Node 118548: Label 4| Node 54807: Label 5| Node 30: Label 4| Node 27298: Label 9| Node 117163: Label 4| Node 111281: Label 4| Node 89013: Label 28| Node 136899: Label 28| Node 68554: Label 28| Node 135242: Label 8| Node 18894: Label 8| Node 31190: Label 4| Node 21209: Label 8| Node 9178: Label 28| Node 114139: Label 8| Node 12259: Label 8| Node 28260: Label 28| Node 25701: Label ?| Node 50788: Label 28| Node 42851: Label 4| Node 74601: Label 8| Node 33132: Label 4| Node 87661: Label 28| Node 44014: Label 28| Node 110447: Label 4| Node 19184: Label 28| Node 58096: Label 28| Node 96625: Label 4| Node 137719: Label 8| Node 66555: Label 4| Node 26748: Label 28| ```
                                ""","""Label of Node = 28""",
2,2,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 18849 is connected to Node 25267. Node 18849 is connected to Node 86166. Node 25187 is connected to Node 86166. Node 25187 is connected to Node 9654. Node 41221 is connected to Node 86166. Node 41221 is connected to Node 145183. Node 68167 is connected to Node 86166. Node 35912 is connected to Node 86166. Node 117962 is connected to Node 14483. Node 117962 is connected to Node 167757. Node 20683 is connected to Node 86166. Node 79114 is connected to Node 9654. Node 79114 is connected to Node 86166. Node 58929 is connected to Node 86166. Node 81330 is connected to Node 86166. Node 81330 is connected to Node 9654. Node 14483 is connected to Node 86166. Node 25267 is connected to Node 86166. Node 25267 is connected to Node 9654. Node 9654 is connected to Node 86166. Node 86166 is connected to Node 145183. Node 86166 is connected to Node 53785. 
Node to Label Mapping : 
Node 18849: Label 2| Node 25187: Label 2| Node 41221: Label 2| Node 68167: Label 22| Node 35912: Label 2| Node 117962: Label 2| Node 20683: Label 2| Node 79114: Label 2| Node 167757: Label 2| Node 58929: Label 2| Node 81330: Label 22| Node 14483: Label 2| Node 25267: Label ?| Node 9654: Label 2| Node 86166: Label 2| Node 53785: Label 2| Node 145183: Label 2| ```
                                ""","""Label of Node = 2""",
26,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 94430: Label ?| ```
                                ""","""Label of Node = -1""",
19,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 119766: Label ?| ```
                                ""","""Label of Node = -1""",
5,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 111193: Label ?| ```
                                ""","""Label of Node = -1""",
34,34,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 95040 is connected to Node 47382. Node 50756 is connected to Node 47382. Node 60261 is connected to Node 115672. Node 60261 is connected to Node 47382. Node 106806 is connected to Node 47382. Node 47382 is connected to Node 115672. 
Node to Label Mapping : 
Node 95040: Label ?| Node 50756: Label 34| Node 60261: Label 34| Node 106806: Label 34| Node 47382: Label 34| Node 115672: Label 34| ```
                                ""","""Label of Node = 34""",
19,19,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 94496 is connected to Node 107621. Node 94496 is connected to Node 157972. Node 94496 is connected to Node 164847. Node 40419 is connected to Node 100253. Node 161958 is connected to Node 100253. Node 59369 is connected to Node 51355. Node 59369 is connected to Node 164847. Node 105453 is connected to Node 100253. Node 164847 is connected to Node 100253. Node 164847 is connected to Node 81819. Node 21946 is connected to Node 100253. 
Node to Label Mapping : 
Node 94496: Label 19| Node 40419: Label 2| Node 107621: Label 2| Node 161958: Label 19| Node 59369: Label 19| Node 51355: Label 19| Node 105453: Label 19| Node 164847: Label 19| Node 157972: Label 2| Node 21946: Label ?| Node 81819: Label 19| Node 100253: Label 19| ```
                                ""","""Label of Node = 19""",
5,34,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 22851 is connected to Node 94087. Node 74051 is connected to Node 94087. Node 94087 is connected to Node 86073. Node 94087 is connected to Node 73066. Node 94087 is connected to Node 24240. Node 94087 is connected to Node 50927. Node 94087 is connected to Node 3351. Node 94087 is connected to Node 88140. Node 94087 is connected to Node 40617. Node 94087 is connected to Node 48775. Node 94087 is connected to Node 89871. Node 94087 is connected to Node 47572. Node 40617 is connected to Node 86073. 
Node to Label Mapping : 
Node 22851: Label 5| Node 74051: Label 32| Node 94087: Label 5| Node 48775: Label 9| Node 40617: Label 34| Node 73066: Label 5| Node 88140: Label 32| Node 50927: Label 37| Node 24240: Label 32| Node 89871: Label 34| Node 47572: Label 5| Node 3351: Label 5| Node 86073: Label ?| ```
                                ""","""Label of Node = 34""",
5,34,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 27266 is connected to Node 1689. Node 137090 is connected to Node 12299. Node 114180 is connected to Node 12299. Node 51847 is connected to Node 12299. Node 117768 is connected to Node 12299. Node 12299 is connected to Node 109823. Node 12299 is connected to Node 17291. Node 12299 is connected to Node 111174. Node 12299 is connected to Node 164114. Node 12299 is connected to Node 42580. Node 12299 is connected to Node 77070. Node 12299 is connected to Node 131150. Node 12299 is connected to Node 44054. Node 12299 is connected to Node 161730. Node 12299 is connected to Node 107423. Node 12299 is connected to Node 127223. Node 12299 is connected to Node 155162. Node 12299 is connected to Node 58799. Node 12299 is connected to Node 152644. Node 12299 is connected to Node 138382. Node 12299 is connected to Node 76399. Node 12299 is connected to Node 86846. Node 12299 is connected to Node 72463. Node 12299 is connected to Node 19421. Node 12299 is connected to Node 155671. Node 12299 is connected to Node 76462. Node 12299 is connected to Node 84208. Node 12299 is connected to Node 96227. Node 12299 is connected to Node 161078. Node 12299 is connected to Node 65951. Node 12299 is connected to Node 48798. Node 12299 is connected to Node 18219. Node 12299 is connected to Node 161171. Node 12299 is connected to Node 138621. Node 12299 is connected to Node 19600. Node 12299 is connected to Node 150611. Node 12299 is connected to Node 157205. Node 12299 is connected to Node 42173. Node 12299 is connected to Node 165117. Node 12299 is connected to Node 8418. Node 12299 is connected to Node 6312. Node 12299 is connected to Node 11575. Node 77070 is connected to Node 29163. Node 77070 is connected to Node 122428. Node 77070 is connected to Node 1689. Node 77070 is connected to Node 60714. Node 77070 is connected to Node 14403. Node 138382 is connected to Node 107423. Node 138382 is connected to Node 6312. Node 72463 is connected to Node 96227. Node 164114 is connected to Node 165117. Node 155671 is connected to Node 31982. Node 155671 is connected to Node 152644. Node 115992 is connected to Node 1689. Node 1689 is connected to Node 122967. Node 1689 is connected to Node 28002. Node 1689 is connected to Node 155162. Node 1689 is connected to Node 47278. Node 1689 is connected to Node 2148. Node 165117 is connected to Node 138621. Node 75676 is connected to Node 122428. Node 48798 is connected to Node 18219. Node 107935 is connected to Node 122428. Node 6312 is connected to Node 8418. Node 6312 is connected to Node 11575. Node 18219 is connected to Node 161078. Node 58799 is connected to Node 122428. Node 5296 is connected to Node 122428. Node 11575 is connected to Node 8418. Node 122428 is connected to Node 1401. Node 122428 is connected to Node 27878. Node 122428 is connected to Node 31982. Node 122428 is connected to Node 52200. Node 122428 is connected to Node 93780. Node 42173 is connected to Node 152644. Node 56274 is connected to Node 29163. Node 56274 is connected to Node 31199. Node 122967 is connected to Node 28002. Node 31199 is connected to Node 29163. Node 28002 is connected to Node 84208. 
Node to Label Mapping : 
Node 27266: Label 10| Node 137090: Label 10| Node 114180: Label 34| Node 51847: Label 37| Node 117768: Label 39| Node 12299: Label 34| Node 17291: Label 31| Node 77070: Label 34| Node 138382: Label 34| Node 72463: Label 34| Node 19600: Label 8| Node 164114: Label 34| Node 161171: Label 34| Node 157205: Label 34| Node 44054: Label 37| Node 155671: Label 26| Node 115992: Label 34| Node 1689: Label 34| Node 155162: Label 34| Node 165117: Label 34| Node 75676: Label 24| Node 48798: Label 34| Node 107423: Label 34| Node 65951: Label 31| Node 107935: Label 24| Node 6312: Label 37| Node 60714: Label 28| Node 18219: Label 34| Node 47278: Label 9| Node 58799: Label 26| Node 76462: Label 34| Node 5296: Label 24| Node 161078: Label 34| Node 11575: Label 8| Node 122428: Label 10| Node 42173: Label 26| Node 86846: Label 34| Node 161730: Label 34| Node 14403: Label 24| Node 152644: Label 31| Node 111174: Label 37| Node 131150: Label 26| Node 56274: Label 9| Node 150611: Label 34| Node 42580: Label 34| Node 93780: Label 26| Node 122967: Label 37| Node 19421: Label 37| Node 31199: Label 5| Node 28002: Label 34| Node 8418: Label 5| Node 2148: Label 33| Node 96227: Label 34| Node 27878: Label 16| Node 52200: Label 39| Node 29163: Label ?| Node 31982: Label 31| Node 76399: Label 34| Node 84208: Label 34| Node 127223: Label 9| Node 1401: Label 37| Node 138621: Label 34| Node 109823: Label 34| ```
                                ""","""Label of Node = 34""",
