GroundTruth,Parsed Value,Prompt,Response,Error
4,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 119033: Label ?| ```
                                ""","""Label of Node = -1""",
8,8,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 158855 is connected to Node 127154. Node 158855 is connected to Node 115467. Node 158855 is connected to Node 109456. Node 158855 is connected to Node 4894. Node 109456 is connected to Node 4894. 
Node to Label Mapping : 
Node 158855: Label ?| Node 115467: Label 8| Node 109456: Label 8| Node 127154: Label 8| Node 4894: Label 8| ```
                                ""","""Label of Node = 8""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 66945 is connected to Node 137871. Node 66945 is connected to Node 161838. Node 66945 is connected to Node 121966. Node 66945 is connected to Node 131363. Node 66945 is connected to Node 72063. Node 66945 is connected to Node 68159. Node 66945 is connected to Node 147834. Node 66945 is connected to Node 119907. Node 66945 is connected to Node 74020. Node 66945 is connected to Node 87250. Node 84353 is connected to Node 74615. Node 84353 is connected to Node 18982. Node 84353 is connected to Node 40278. Node 114561 is connected to Node 161804. Node 114561 is connected to Node 147834. Node 161804 is connected to Node 166425. Node 161804 is connected to Node 131363. Node 161804 is connected to Node 58834. Node 161804 is connected to Node 18982. Node 161804 is connected to Node 144727. Node 161804 is connected to Node 30878. Node 161804 is connected to Node 40278. Node 161804 is connected to Node 95931. Node 161804 is connected to Node 51216. Node 137871 is connected to Node 121966. Node 51216 is connected to Node 74615. Node 51216 is connected to Node 95931. Node 51216 is connected to Node 51364. Node 106519 is connected to Node 166964. Node 166425 is connected to Node 121966. Node 166425 is connected to Node 30878. Node 166425 is connected to Node 147834. Node 166425 is connected to Node 119907. Node 30878 is connected to Node 127028. Node 30878 is connected to Node 74615. Node 131363 is connected to Node 166964. Node 131363 is connected to Node 40278. Node 51364 is connected to Node 18982. Node 51364 is connected to Node 40278. Node 18982 is connected to Node 127028. Node 18982 is connected to Node 74615. Node 166964 is connected to Node 13564. Node 127028 is connected to Node 74615. Node 127028 is connected to Node 40278. Node 68159 is connected to Node 72063. Node 58834 is connected to Node 74615. Node 58834 is connected to Node 40278. Node 40278 is connected to Node 74615. Node 40278 is connected to Node 144727. 
Node to Label Mapping : 
Node 66945: Label 16| Node 84353: Label 24| Node 114561: Label 13| Node 161804: Label 24| Node 137871: Label 16| Node 51216: Label 16| Node 106519: Label 16| Node 166425: Label 16| Node 30878: Label 10| Node 131363: Label 13| Node 51364: Label 13| Node 74020: Label 16| Node 18982: Label 13| Node 161838: Label 16| Node 166964: Label 16| Node 127028: Label 16| Node 95931: Label 16| Node 68159: Label 16| Node 58834: Label 13| Node 87250: Label ?| Node 40278: Label 13| Node 144727: Label 13| Node 119907: Label 16| Node 121966: Label 16| Node 74615: Label 16| Node 147834: Label 16| Node 13564: Label 10| Node 72063: Label 16| ```
                                ""","""Label of Node = 16""",
30,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 36865 is connected to Node 154012. Node 164486 is connected to Node 154012. Node 154012 is connected to Node 165562. Node 154012 is connected to Node 155204. Node 154012 is connected to Node 155233. Node 154012 is connected to Node 15102. Node 154012 is connected to Node 98594. Node 154012 is connected to Node 31084. Node 154012 is connected to Node 47225. Node 154012 is connected to Node 120126. Node 154012 is connected to Node 35561. Node 154012 is connected to Node 103137. Node 110641 is connected to Node 99199. Node 120126 is connected to Node 146415. Node 120126 is connected to Node 99199. Node 155204 is connected to Node 31084. Node 113095 is connected to Node 99199. Node 118508 is connected to Node 99199. Node 146415 is connected to Node 149111. 
Node to Label Mapping : 
Node 36865: Label 16| Node 164486: Label 30| Node 154012: Label 30| Node 98594: Label 24| Node 110641: Label 30| Node 165562: Label 24| Node 120126: Label 30| Node 155204: Label 30| Node 113095: Label 30| Node 103137: Label 16| Node 155233: Label 30| Node 35561: Label 30| Node 118508: Label 30| Node 31084: Label 30| Node 146415: Label 30| Node 149111: Label 24| Node 47225: Label 30| Node 15102: Label ?| Node 99199: Label 30| ```
                                ""","""Label of Node = -1""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 85787 is connected to Node 94128. Node 86081 is connected to Node 94128. Node 95463 is connected to Node 94128. Node 95463 is connected to Node 53323. Node 135401 is connected to Node 94128. Node 135401 is connected to Node 53323. Node 53323 is connected to Node 94128. Node 130701 is connected to Node 94128. Node 53263 is connected to Node 94128. Node 53263 is connected to Node 98779. Node 94128 is connected to Node 137559. Node 94128 is connected to Node 136404. Node 94128 is connected to Node 98779. Node 94128 is connected to Node 13275. Node 94128 is connected to Node 73331. Node 94128 is connected to Node 3134. Node 98779 is connected to Node 13275. 
Node to Label Mapping : 
Node 85787: Label 28| Node 86081: Label 28| Node 95463: Label 28| Node 135401: Label 28| Node 53323: Label 28| Node 130701: Label 28| Node 53263: Label 28| Node 94128: Label 28| Node 73331: Label 28| Node 136404: Label 28| Node 98779: Label 28| Node 137559: Label 28| Node 13275: Label ?| Node 3134: Label 28| ```
                                ""","""Label of Node = 28""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 136226: Label ?| ```
                                ""","""Label of Node = -1""",
30,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 137203: Label ?| ```
                                ""","""Label of Node = -1""",
39,39,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 103213 is connected to Node 84688. Node 103213 is connected to Node 73262. Node 73262 is connected to Node 84688. Node 73262 is connected to Node 120510. Node 8622 is connected to Node 120510. Node 8622 is connected to Node 164913. Node 8622 is connected to Node 11382. Node 84688 is connected to Node 120510. Node 84688 is connected to Node 133853. Node 84688 is connected to Node 46838. Node 164913 is connected to Node 120510. Node 46838 is connected to Node 120510. Node 11382 is connected to Node 120510. 
Node to Label Mapping : 
Node 103213: Label 39| Node 73262: Label 39| Node 8622: Label ?| Node 84688: Label 39| Node 164913: Label 39| Node 46838: Label 39| Node 11382: Label 39| Node 133853: Label 39| Node 120510: Label 39| ```
                                ""","""Label of Node = 39""",
2,2,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 131426 is connected to Node 65432. Node 105379 is connected to Node 65432. Node 49328 is connected to Node 162296. Node 63923 is connected to Node 162296. Node 65432 is connected to Node 162296. 
Node to Label Mapping : 
Node 131426: Label 2| Node 105379: Label 2| Node 49328: Label 2| Node 63923: Label 2| Node 65432: Label 2| Node 162296: Label ?| ```
                                ""","""Label of Node = 2""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 110607 is connected to Node 20543. Node 110607 is connected to Node 114780. Node 110607 is connected to Node 8624. Node 8624 is connected to Node 90897. Node 114780 is connected to Node 20543. 
Node to Label Mapping : 
Node 110607: Label 28| Node 8624: Label 28| Node 90897: Label 15| Node 114780: Label ?| Node 20543: Label 28| ```
                                ""","""Label of Node = 28""",
