setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ff,0,10,942,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'622': ['1952', '1002', '1951'], '1952': ['622', '942', '1002', '1951', '2204', '2206'], '942': ['1952', '1924'], '1002': ['1952', '622'], '1951': ['1952', '622', '2204', '2206'], '2204': ['1952', '1951'], '2206': ['1952', '1951'], '1924': ['942']}
Node to Label Mapping : 
Node 1952: Label 3| Node 622: Label 3| Node 942: Label ?| Node 1002: Label 3| Node 1951: Label 3| Node 2204: Label 3| Node 2206: Label 3| Node 1924: Label 3| ```
        ",Label of Node = 3,3,0.0350341796875
ff,0,11,1002,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'622': ['1952', '1002', '886', '1951'], '1952': ['622', '942', '1002', '1951', '2204', '2206'], '942': ['1952'], '1002': ['1952', '622', '141', '2033', '2034'], '1951': ['1952', '622', '2204', '2206'], '2204': ['1952', '1951'], '2206': ['1952', '1951'], '886': ['622'], '141': ['1002', '2034'], '2033': ['1002'], '2034': ['1002', '141', '2041'], '2041': ['2034']}
Node to Label Mapping : 
Node 1952: Label 3| Node 622: Label 3| Node 942: Label 3| Node 1002: Label ?| Node 1951: Label 3| Node 2204: Label 3| Node 2206: Label 3| Node 141: Label 3| Node 2033: Label 3| Node 2034: Label 4| Node 886: Label 3| Node 2041: Label 3| ```
        ",Label of Node = 3,3,0.04541015625
ff,0,12,1951,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'622': ['1952', '1002', '886', '1951'], '1952': ['622', '788', '942', '1002', '1654', '1951', '2204', '2206'], '788': ['1952'], '942': ['1952'], '1002': ['1952', '622'], '1654': ['1952'], '1951': ['1952', '622', '2204', '2206'], '2204': ['1952', '1951', '2521'], '2206': ['1952', '1951', '48'], '886': ['622'], '2521': ['2204'], '48': ['2206']}
Node to Label Mapping : 
Node 1952: Label 3| Node 622: Label 3| Node 788: Label 3| Node 942: Label 3| Node 1002: Label 3| Node 1654: Label 3| Node 1951: Label ?| Node 2204: Label 3| Node 2206: Label 3| Node 886: Label 3| Node 48: Label 3| Node 2521: Label 3| ```
        ",Label of Node = 3,3,0.044189453125
ff,0,13,1952,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'942': ['1924', '1952'], '1924': ['942'], '1952': ['942', '1031', '788', '2204', '2206', '1951', '622', '1002', '1654'], '48': ['1031', '2206', '2041'], '1031': ['48', '788', '1952'], '788': ['1031', '1952', '2033', '2041'], '2206': ['48', '1952', '1951'], '2041': ['48', '788', '2034'], '2033': ['788', '740', '1002'], '2204': ['1952', '1951', '2521'], '1951': ['1952', '2204', '2206', '622'], '622': ['1952', '1002', '1951', '886'], '1002': ['1952', '141', '740', '622', '2033', '2034'], '1654': ['1952', '2034', '1567', '835'], '740': ['141', '1002', '2033'], '141': ['740', '1002', '2034'], '2034': ['141', '1002', '1654', '2041'], '2521': ['2204'], '886': ['622'], '1567': ['1654'], '835': ['1654']}
Node to Label Mapping : 
Node 1924: Label 3| Node 942: Label 3| Node 1031: Label 3| Node 48: Label 3| Node 788: Label 3| Node 1952: Label ?| Node 141: Label 3| Node 740: Label 4| Node 1002: Label 3| Node 2034: Label 4| Node 2033: Label 3| Node 2041: Label 3| Node 2204: Label 3| Node 1951: Label 3| Node 2521: Label 3| Node 2206: Label 3| Node 622: Label 3| Node 1654: Label 3| Node 1567: Label 3| Node 835: Label 3| Node 886: Label 3| ```
        ",Label of Node = 3,3,0.07373046875
ff,0,14,942,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'622': ['1952', '1002', '1951'], '1952': ['622', '942', '1002', '1951', '2204', '2206'], '942': ['1952', '1924'], '1002': ['1952', '622'], '1951': ['1952', '622', '2204', '2206'], '2204': ['1952', '1951'], '2206': ['1952', '1951'], '1924': ['942']}
Node to Label Mapping : 
Node 1952: Label 3| Node 622: Label 3| Node 942: Label ?| Node 1002: Label 3| Node 1951: Label 3| Node 2204: Label 3| Node 2206: Label 3| Node 1924: Label 3| ```
        ",Label of Node = 3,3,0.0350341796875
ff,0,15,2690,6,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'611': ['2690'], '2690': ['611']}
Node to Label Mapping : 
Node 2690: Label ?| Node 611: Label 6| ```
        ",Label of Node = 6,6,0.0164794921875
ff,0,16,1654,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'788': ['1031', '1952', '2041', '2205'], '1031': ['788', '1952'], '1952': ['1031', '788', '2204', '2205', '2206', '1951', '622', '942', '1002', '1654'], '2041': ['788', '2034'], '2205': ['788', '1952'], '2204': ['1952', '1951'], '2206': ['1952', '1951'], '1951': ['1952', '2204', '2206', '622'], '622': ['1952', '1002', '1951'], '942': ['1952'], '1002': ['1952', '141', '622', '2034'], '1654': ['1952', '2034', '1567', '835'], '141': ['1002', '2034'], '2034': ['141', '1002', '49', '1336', '841', '617', '1654', '2041'], '49': ['2034'], '1336': ['2034'], '841': ['2034'], '617': ['2034'], '1567': ['1654', '722', '2500'], '835': ['1654'], '722': ['1567', '2500'], '2500': ['1567', '722']}
Node to Label Mapping : 
Node 1031: Label 3| Node 788: Label 3| Node 1952: Label 3| Node 141: Label 3| Node 1002: Label 3| Node 2034: Label 4| Node 2041: Label 3| Node 2205: Label 3| Node 2204: Label 3| Node 1951: Label 3| Node 2206: Label 3| Node 622: Label 3| Node 942: Label 3| Node 1654: Label ?| Node 1567: Label 3| Node 722: Label 3| Node 2500: Label 3| Node 49: Label 4| Node 1336: Label 4| Node 835: Label 3| Node 841: Label 3| Node 617: Label 3| ```
        ","The node 1654 is connected to nodes 1952, 2034, 1567, and 835. The labels of these nodes are 3, 4, 3, and 3 respectively. Since the majority of the connected nodes have the label 3, we can predict that the label of node 1654 is also 3.

Label of Node = 3",3,0.082763671875
ff,0,17,1951,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'622': ['1952', '1002', '886', '1951'], '1952': ['622', '788', '942', '1002', '1654', '1951', '2204', '2206'], '788': ['1952'], '942': ['1952'], '1002': ['1952', '622'], '1654': ['1952'], '1951': ['1952', '622', '2204', '2206'], '2204': ['1952', '1951', '2521'], '2206': ['1952', '1951', '48'], '886': ['622'], '2521': ['2204'], '48': ['2206']}
Node to Label Mapping : 
Node 1952: Label 3| Node 622: Label 3| Node 788: Label 3| Node 942: Label 3| Node 1002: Label 3| Node 1654: Label 3| Node 1951: Label ?| Node 2204: Label 3| Node 2206: Label 3| Node 886: Label 3| Node 48: Label 3| Node 2521: Label 3| ```
        ",Label of Node = 3,3,0.044189453125
ff,0,18,1400,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'2698': ['1573', '1400'], '1573': ['2698'], '1400': ['2698', '886'], '886': ['1400', '622'], '622': ['886']}
Node to Label Mapping : 
Node 1573: Label 3| Node 2698: Label 3| Node 1400: Label ?| Node 622: Label 3| Node 886: Label 3| ```
        ",Label of Node = 3,3,0.023681640625
ff,0,19,1602,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'6': ['1602', '373', '1042', '1416'], '1602': ['6', '1416'], '1416': ['1602', '6', '1924'], '373': ['6', '1042'], '1042': ['6', '373'], '1924': ['1416']}
Node to Label Mapping : 
Node 1602: Label ?| Node 6: Label 0| Node 1416: Label 0| Node 1924: Label 3| Node 373: Label 0| Node 1042: Label 0| ```
        ",Label of Node = 0,0,0.02783203125
ff,0,20,2690,6,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'611': ['2690'], '2690': ['611']}
Node to Label Mapping : 
Node 2690: Label ?| Node 611: Label 6| ```
        ",Label of Node = 6,6,0.0164794921875
ff,0,21,1654,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'622': ['1952', '1002', '1951'], '1952': ['622', '788', '942', '1002', '1654', '1951', '2204', '2206'], '788': ['1952', '2041'], '942': ['1952'], '1002': ['1952', '622', '141', '2034'], '1654': ['1952', '2034'], '1951': ['1952', '622', '2204', '2206'], '2204': ['1952', '1951'], '2206': ['1952', '1951'], '2041': ['788', '2034'], '141': ['1002', '2034'], '2034': ['1002', '1654', '141', '49', '2041'], '49': ['2034']}
Node to Label Mapping : 
Node 1952: Label 3| Node 622: Label 3| Node 788: Label 3| Node 942: Label 3| Node 1002: Label 3| Node 1654: Label ?| Node 1951: Label 3| Node 2204: Label 3| Node 2206: Label 3| Node 141: Label 3| Node 2034: Label 4| Node 49: Label 4| Node 2041: Label 3| ```
        ",Label of Node = 3,3,0.049560546875
ff,0,22,1568,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'552': ['524', '1169', '1358'], '524': ['552', '1169', '1358'], '1169': ['524', '552', '111', '689', '748', '853', '1145', '1358', '1714', '1719', '1720', '1731', '1734'], '1358': ['524', '552', '1169', '1292', '796', '1568', '2597', '1709', '1712', '689', '1714', '1719', '1720', '1721', '59', '1725', '1727', '1731', '1734', '1739', '1740', '111', '228', '364', '466', '616', '748', '758', '853', '882', '1145', '1389', '1750', '1762', '1764', '1765', '1766'], '111': ['1169', '1358', '1762', '758'], '689': ['1169', '1358', '1292', '1721'], '748': ['1169', '1358', '1568', '1617', '1374', '1145'], '853': ['1169', '1358', '1762'], '1145': ['1169', '1358', '748'], '1714': ['1169', '1358', '1727'], '1719': ['1169', '1358', '1765'], '1720': ['1169', '1358', '1765'], '1731': ['1169', '1358'], '1734': ['1169', '1358', '2597', '1725'], '1292': ['1358', '689'], '796': ['1358'], '1568': ['1358', '748'], '2597': ['1358', '1734', '1389', '1725'], '1709': ['1358', '1739'], '1712': ['1358', '1725'], '1721': ['1358', '689', '228'], '59': ['1358', '1725'], '1725': ['1358', '1734', '2597', '1712', '59', '1740'], '1727': ['1358', '1714'], '1739': ['1358', '1709', '616', '1750', '1766'], '1740': ['1358', '1725'], '228': ['1358', '1721'], '364': ['1358'], '466': ['1358'], '616': ['1358', '1739'], '758': ['1358', '111', '1762'], '882': ['1358'], '1389': ['1358', '2597'], '1750': ['1358', '1739', '1765', '1766'], '1762': ['1358', '111', '853', '758'], '1764': ['1358'], '1765': ['1358', '1719', '1720', '1750'], '1766': ['1358', '1739', '1750'], '1617': ['748'], '1374': ['748']}
Node to Label Mapping : 
Node 524: Label 2| Node 552: Label 2| Node 1169: Label 2| Node 1358: Label 2| Node 1292: Label 2| Node 689: Label 2| Node 111: Label 2| Node 748: Label 2| Node 853: Label 2| Node 1145: Label 2| Node 1714: Label 2| Node 1719: Label 2| Node 1720: Label 2| Node 1731: Label 2| Node 1734: Label 2| Node 796: Label 2| Node 1568: Label ?| Node 2597: Label 2| Node 1389: Label 2| Node 1725: Label 2| Node 1709: Label 2| Node 1739: Label 2| Node 1712: Label 2| Node 1721: Label 2| Node 1727: Label 2| Node 1765: Label 2| Node 228: Label 2| Node 59: Label 2| Node 1740: Label 2| Node 616: Label 2| Node 1750: Label 2| Node 1766: Label 2| Node 364: Label 2| Node 466: Label 2| Node 758: Label 2| Node 882: Label 2| Node 1762: Label 2| Node 1764: Label 5| Node 1617: Label 2| Node 1374: Label 0| ```
        ",Label of Node = 2,2,0.1435546875
ff,0,23,301,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'552': ['524', '1169', '1358'], '524': ['552', '1169', '1358', '2476'], '1169': ['524', '552', '111', '188', '301', '628', '689', '748', '853', '1145', '1358', '1714', '1719', '1720', '1731', '1734', '2476', '2492'], '1358': ['524', '552', '1169', '689', '1714', '1719', '1720', '1731', '1734', '111', '748', '758', '853', '1145', '1765'], '2476': ['524', '1169'], '111': ['1169', '1358', '2492', '758'], '188': ['1169'], '301': ['1169', '2492'], '628': ['1169'], '689': ['1169', '1358'], '748': ['1169', '1358', '1145'], '853': ['1169', '1358'], '1145': ['1169', '1358', '748'], '1714': ['1169', '1358'], '1719': ['1169', '1358', '1765'], '1720': ['1169', '1358', '1765'], '1731': ['1169', '1358'], '1734': ['1169', '1358'], '2492': ['1169', '111', '301', '758', '1765'], '758': ['1358', '111', '2492'], '1765': ['1358', '1719', '1720', '2492']}
Node to Label Mapping : 
Node 524: Label 2| Node 552: Label 2| Node 1169: Label 2| Node 1358: Label 2| Node 2476: Label 2| Node 111: Label 2| Node 188: Label 2| Node 301: Label ?| Node 628: Label 5| Node 689: Label 2| Node 748: Label 2| Node 853: Label 2| Node 1145: Label 2| Node 1714: Label 2| Node 1719: Label 2| Node 1720: Label 2| Node 1731: Label 2| Node 1734: Label 2| Node 2492: Label 2| Node 1765: Label 2| Node 758: Label 2| ```
        ","The node 301 is connected to nodes 1169 and 2492. Both of these nodes have the label 2. Therefore, it is likely that node 301 also has the label 2.

Label of Node = 2",2,0.086669921875
ff,0,24,1762,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'552': ['524', '1169', '1358'], '524': ['552', '1169', '1358'], '1169': ['524', '552', '111', '689', '748', '853', '1145', '1358', '1714', '1719', '1720', '1731', '1734', '2492'], '1358': ['524', '552', '1169', '1292', '796', '2597', '689', '1714', '1719', '1720', '1721', '1725', '1727', '1731', '1734', '1739', '111', '748', '853', '882', '1145', '1389', '1762', '1764', '1765'], '111': ['1169', '1358', '2492', '1762'], '689': ['1169', '1358', '1292', '1721'], '748': ['1169', '1358', '1145'], '853': ['1169', '1358', '1762'], '1145': ['1169', '1358', '748'], '1714': ['1169', '1358', '1727'], '1719': ['1169', '1358', '1765'], '1720': ['1169', '1358', '1765'], '1731': ['1169', '1358'], '1734': ['1169', '1358', '2597', '1725'], '2492': ['1169', '111', '1765'], '1292': ['1358', '689'], '796': ['1358'], '2597': ['1358', '1734', '1389', '1725'], '1721': ['1358', '689'], '1725': ['1358', '1734', '2597'], '1727': ['1358', '1714'], '1739': ['1358'], '882': ['1358'], '1389': ['1358', '2597'], '1762': ['1358', '111', '853'], '1764': ['1358'], '1765': ['1358', '1719', '1720', '2492']}
Node to Label Mapping : 
Node 524: Label 2| Node 552: Label 2| Node 1169: Label 2| Node 1358: Label 2| Node 1292: Label 2| Node 689: Label 2| Node 111: Label 2| Node 748: Label 2| Node 853: Label 2| Node 1145: Label 2| Node 1714: Label 2| Node 1719: Label 2| Node 1720: Label 2| Node 1731: Label 2| Node 1734: Label 2| Node 2492: Label 2| Node 796: Label 2| Node 2597: Label 2| Node 1389: Label 2| Node 1725: Label 2| Node 1721: Label 2| Node 1727: Label 2| Node 1765: Label 2| Node 1739: Label 2| Node 882: Label 2| Node 1762: Label ?| Node 1764: Label 5| ```
        ",Label of Node = 2,2,0.1026611328125
ff,0,25,1727,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood"" and node-label mapping in the text enclosed in triple backticks). Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"". 
        ```Adjacency list: {'552': ['524', '1169', '1358'], '524': ['552', '1169', '1358'], '1169': ['524', '552', '188', '689', '748', '853', '1145', '1358', '1719', '1720', '1731', '1734'], '1358': ['524', '552', '1169', '1292', '2597', '689', '1719', '1720', '1721', '1725', '1727', '1731', '1734', '748', '853', '882', '1145', '1762', '1764', '1765'], '188': ['1169', '1727'], '689': ['1169', '1358', '1292', '1721'], '748': ['1169', '1358', '1145'], '853': ['1169', '1358', '1762'], '1145': ['1169', '1358', '748'], '1719': ['1169', '1358', '1765'], '1720': ['1169', '1358', '1765'], '1731': ['1169', '1358'], '1734': ['1169', '1358', '2597', '1725'], '1292': ['1358', '689'], '2597': ['1358', '1734', '1725'], '1721': ['1358', '689'], '1725': ['1358', '1734', '2597'], '1727': ['1358', '188'], '882': ['1358'], '1762': ['1358', '853'], '1764': ['1358'], '1765': ['1358', '1719', '1720']}
Node to Label Mapping : 
Node 524: Label 2| Node 552: Label 2| Node 1169: Label 2| Node 1358: Label 2| Node 1292: Label 2| Node 689: Label 2| Node 188: Label 2| Node 748: Label 2| Node 853: Label 2| Node 1145: Label 2| Node 1719: Label 2| Node 1720: Label 2| Node 1731: Label 2| Node 1734: Label 2| Node 2597: Label 2| Node 1725: Label 2| Node 1721: Label 2| Node 1765: Label 2| Node 1727: Label ?| Node 882: Label 2| Node 1762: Label 2| Node 1764: Label 5| ```
        ",Label of Node = 2,2,0.0845947265625
