setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ff,0,10,1463,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2182: Label 0| Node 2131: Label 0| Node 2133: Label 0| Node 490: Label 5| Node 1463: Label ?| Node 555: Label 3| Node 434: Label 0| Node 276: Label 0| Node 1695: Label 0| Node 2132: Label 6| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: [['2131', '2133', '1463'], ['2133', '1463', '276'], ['2133', '1463', '1695'], ['2133', '276', '1695'], ['1463', '276', '1695']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.03271484375
ff,0,11,490,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 490: Label ?| Node 826: Label 5| Node 1131: Label 3| Node 1463: Label 3| Node 555: Label 3| Node 2131: Label 0| Node 2133: Label 0| Node 276: Label 0| Node 1695: Label 0| Node 2132: Label 6| Graph motif information: No of star motifs: 0| No of triangle motifs: 5| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['490', '826', '1131', '1463']]| ```
           ",Label of Node = -1,-1,0.0274658203125
ff,0,12,2132,6,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1464: Label 6| Node 181: Label 6| Node 1482: Label 6| Node 1683: Label 6| Node 1402: Label 6| Node 1973: Label 6| Node 2132: Label ?| Node 1163: Label 6| Node 490: Label 5| Node 1463: Label 3| Node 555: Label 3| Node 276: Label 0| Node 1695: Label 0| Node 2133: Label 0| Node 2131: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['2132', '1482', '1163', '1683', '1463'], ['1482', '1402', '1973', '1464', '2132']]| ```
           ",Label of Node = 6,6,0.0361328125
ff,0,13,95,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label ?| Node 1602: Label 0| Node 2182: Label 0| Node 1838: Label 0| Node 2131: Label 0| Node 2133: Label 0| Node 2201: Label 0| Node 1628: Label 0| Node 1117: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: [['95', '2182', '1838']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.02734375
ff,0,14,1463,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2182: Label 0| Node 2131: Label 0| Node 2133: Label 0| Node 490: Label 5| Node 1463: Label ?| Node 555: Label 3| Node 434: Label 0| Node 276: Label 0| Node 1695: Label 0| Node 2132: Label 6| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: [['2131', '2133', '1463'], ['2133', '1463', '276'], ['2133', '1463', '1695'], ['2133', '276', '1695'], ['1463', '276', '1695']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.03271484375
ff,0,15,1482,6,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1482: Label ?| Node 1402: Label 6| Node 1464: Label 6| Node 1973: Label 6| Node 2132: Label 6| Node 1163: Label 6| Node 490: Label 5| Node 1463: Label 3| Node 1683: Label 6| Node 181: Label 6| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1482', '1402', '1464', '1973', '2132'], ['1973', '490', '1683', '1482'], ['2132', '1163', '1683', '1463', '1482']]| ```
           ",Label of Node = 6,6,0.03271484375
ff,0,16,2201,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 734: Label 0| Node 2197: Label 0| Node 1602: Label 0| Node 2182: Label 0| Node 1838: Label 0| Node 552: Label 2| Node 2201: Label ?| Node 1628: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 5| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.02587890625
ff,0,17,2287,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 826: Label 5| Node 490: Label 5| Node 2287: Label ?| Graph motif information: No of star motifs: 1| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0184326171875
ff,0,18,2219,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2182: Label 0| Node 95: Label 0| Node 1838: Label 0| Node 2219: Label ?| Node 1204: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.020751953125
ff,0,19,1391,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 965: Label 0| Node 1693: Label 0| Node 2408: Label 0| Node 434: Label 0| Node 1391: Label ?| Node 1524: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.021728515625
ff,0,20,2132,6,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 490: Label 5| Node 1463: Label 3| Node 555: Label 3| Node 2132: Label ?| Node 276: Label 0| Node 1695: Label 0| Node 2133: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 4| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.022705078125
ff,0,21,1602,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 736: Label 0| Node 95: Label 0| Node 1602: Label ?| Node 2182: Label 0| Node 1838: Label 0| Node 2201: Label 0| Node 1628: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0228271484375
ff,0,22,1249,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1249: Label ?| Node 1483: Label 2| Node 2556: Label 2| Node 2558: Label 2| Node 1610: Label 2| Node 754: Label 2| Node 1358: Label 2| Node 626: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1249', '1483', '2556', '2558'], ['2556', '1610', '626', '1249'], ['2558', '1610', '626', '1249']]| ```
           ",Label of Node = 2,2,0.0294189453125
ff,0,23,2377,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2377: Label ?| Node 372: Label 1| Node 1834: Label 1| Node 1710: Label 2| Node 626: Label 2| Graph motif information: No of star motifs: 1| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['372', '1710', '626', '1834', '2377']]| ```
           ",Label of Node = 2,2,0.022705078125
ff,0,24,244,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 645: Label 5| Node 1358: Label 2| Node 526: Label 2| Node 565: Label 2| Node 1742: Label 2| Node 1038: Label 2| Node 427: Label 2| Node 1528: Label 2| Node 1710: Label 2| Node 687: Label 2| Node 1610: Label 2| Node 1713: Label 0| Node 244: Label ?| Node 1361: Label 2| Node 312: Label 2| Node 1722: Label 2| Node 1740: Label 2| Node 580: Label 2| Node 2556: Label 2| Node 2557: Label 2| Node 2558: Label 2| Node 1483: Label 2| Node 754: Label 2| Node 626: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 7| Triangle motifs attached to ? node: [['1610', '244', '565']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 2,2,0.0416259765625
ff,0,25,645,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 645: Label ?| Node 891: Label 6| Node 950: Label 6| Node 1358: Label 2| Node 1895: Label 2| Node 1898: Label 5| Node 1901: Label 5| Node 1566: Label 2| Node 1674: Label 6| Node 2608: Label 6| Node 1483: Label 2| Node 244: Label 2| Node 626: Label 2| Node 687: Label 2| Node 1710: Label 2| Node 437: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['645', '891', '950', '1358', '1895', '1898', '1901']]| ```
           ",Label of Node = 2,2,0.0350341796875
ff,0,26,1740,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 645: Label 5| Node 1358: Label 2| Node 1610: Label 2| Node 244: Label 2| Node 312: Label 2| Node 687: Label 2| Node 1483: Label 2| Node 754: Label 2| Node 1740: Label ?| Node 626: Label 2| Node 1710: Label 2| Node 1713: Label 0| Node 1722: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['312', '1722', '1610', '1740']]| ```
           ",Label of Node = 2,2,0.0306396484375
ff,0,27,1604,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1123: Label 2| Node 1358: Label 2| Node 1604: Label ?| Node 613: Label 2| Node 341: Label 2| Node 2597: Label 2| Node 1389: Label 2| Node 1546: Label 2| Node 687: Label 2| Node 1072: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 5| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0260009765625
ff,0,28,1546,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2045: Label 1| Node 341: Label 2| Node 1546: Label ?| Node 613: Label 2| Graph motif information: No of star motifs: 1| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['341', '613', '2045', '1546']]| ```
           ",Label of Node = 1,1,0.0211181640625
ff,0,29,306,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2048: Label 1| Node 306: Label ?| Node 2045: Label 1| Node 2046: Label 1| Node 484: Label 1| Node 103: Label 1| Node 542: Label 1| Node 1367: Label 1| Node 1775: Label 1| Node 1798: Label 1| Node 958: Label 1| Node 1072: Label 2| Node 138: Label 1| Node 236: Label 1| Node 109: Label 1| Node 153: Label 1| Node 2078: Label 3| Node 341: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 25| Triangle motifs attached to ? node: [['2048', '306', '2045'], ['2048', '306', '2046'], ['2048', '2045', '2046'], ['306', '2045', '2046'], ['306', '2045', '236'], ['306', '2045', '109'], ['306', '2045', '153'], ['306', '2046', '236'], ['306', '103', '1775'], ['306', '1798', '958'], ['306', '1798', '1072'], ['306', '958', '1072'], ['306', '1072', '236'], ['306', '138', '236'], ['306', '236', '109'], ['306', '236', '153'], ['306', '236', '2078'], ['306', '109', '153'], ['2045', '2046', '236'], ['2045', '236', '109'], ['2045', '236', '153'], ['2045', '109', '153'], ['1798', '958', '1072'], ['236', '109', '153']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 1,1,0.0634765625
ff,0,30,1705,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2048: Label 1| Node 306: Label 1| Node 2045: Label 1| Node 2046: Label 1| Node 1798: Label 1| Node 958: Label 1| Node 1072: Label 2| Node 1584: Label 1| Node 138: Label 1| Node 236: Label 1| Node 139: Label 1| Node 103: Label 1| Node 153: Label 1| Node 109: Label 1| Node 542: Label 1| Node 484: Label 1| Node 1245: Label 1| Node 2078: Label 3| Node 2081: Label 1| Node 1705: Label ?| Node 1367: Label 1| Node 124: Label 1| Node 350: Label 1| Node 608: Label 1| Node 1775: Label 1| Node 1787: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 37| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0423583984375
ff,0,31,1367,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2048: Label 1| Node 306: Label 1| Node 2045: Label 1| Node 2046: Label 1| Node 1798: Label 1| Node 958: Label 1| Node 1072: Label 2| Node 138: Label 1| Node 236: Label 1| Node 153: Label 1| Node 109: Label 1| Node 2078: Label 3| Node 542: Label 1| Node 484: Label 1| Node 2081: Label 1| Node 1699: Label 1| Node 103: Label 1| Node 1367: Label ?| Node 1775: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 25| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.03515625
ff,0,32,128,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 128: Label ?| Node 233: Label 5| Node 370: Label 5| Node 392: Label 5| Node 2270: Label 5| Node 1408: Label 5| Node 1825: Label 5| Node 1414: Label 5| Node 1415: Label 5| Node 2269: Label 5| Node 720: Label 5| Node 1619: Label 5| Node 1354: Label 5| Node 2375: Label 5| Node 20: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['128', '233', '370', '392', '2270']]| ```
           ",Label of Node = 5,5,0.032958984375
ff,0,33,264,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 448: Label 5| Node 472: Label 5| Node 1824: Label 5| Node 1826: Label 5| Node 1902: Label 5| Node 1825: Label 5| Node 1183: Label 5| Node 264: Label ?| Node 1408: Label 5| Node 1409: Label 5| Node 1827: Label 5| Node 1829: Label 5| Node 844: Label 5| Node 2029: Label 5| Node 1903: Label 5| Node 559: Label 5| Node 1182: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 9| Triangle motifs attached to ? node: [['1902', '264', '844'], ['472', '264', '844']]| Star motifs connected to ? node: [['844', '1902', '472', '264'], ['1902', '844', '1829', '448', '1903', '264']]| ```
           ",Label of Node = 5,5,0.0396728515625
ff,0,34,128,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 128: Label ?| Node 370: Label 5| Node 392: Label 5| Node 2270: Label 5| Node 1408: Label 5| Node 1825: Label 5| Node 1414: Label 5| Node 1415: Label 5| Node 2269: Label 5| Node 720: Label 5| Node 1619: Label 5| Node 2375: Label 5| Node 20: Label 5| Node 1354: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['128', '370', '392', '2270']]| ```
           ",Label of Node = 5,5,0.0316162109375
ff,0,35,2270,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1354: Label 5| Node 1183: Label 5| Node 2270: Label ?| Graph motif information: No of star motifs: 1| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0186767578125
