Input Text,Compressed Text,Token Compression Percentage,Connection Info Compression Percentage
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {757: [2421, 1284, 1358], 2421: [757], 1284: [757, 1358], 1358: [1284, 757]}
Node to Label Mapping : 
Node 2421: Label 2| Node 1284: Label 2| Node 757: Label 2| Node 1358: Label ?| ```
        >>>
        ","""Task:NodeLblPred(?).AdjList:{757:[2421,1284,1358],2421:[757],1284:[757,1358],1358:[1284,757]}.NodeLblMap:2421:2,1284:2,757:2,1358:?.RespFmt:Label of Node=<predLbl> or -1 if undetermined""",26.860841423948216,74.4186046511628
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1441: [648], 648: [1441]}
Node to Label Mapping : 
Node 648: Label ?| Node 1441: Label 5| ```
        >>>
        ","Task: NodeLblPred (Predict ? label, given adjacency list & node-label mapping) 
```AdjList: {1441: [648], 648: [1441]}
Node2Label: 
Node 648: Label ?| Node 1441: Label 5| ```
RespFmt: ""Label of Node = <predicted label>"" or ""Label of Node = -1"" if undetermined.",32.18390804597701,100.0
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {571: [696, 1570], 696: [571, 1570], 1570: [696, 571]}
Node to Label Mapping : 
Node 696: Label 3| Node 1570: Label 3| Node 571: Label ?| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{571:[696,1570],696:[571,1570],1570:[696,571]}. NodeLblMap:696:3,1570:3,571:?. RespFmt:Label of Node=<predLbl> or -1 if undetermined.""",23.157894736842106,72.41379310344827
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {806: [403, 1383], 403: [806, 1383], 1383: [403, 806]}
Node to Label Mapping : 
Node 403: Label 2| Node 806: Label 2| Node 1383: Label ?| ```
        >>>
        ","""Task: NodeLblPred (Predict ? node label, given adjacency list & node-label mapping. Response: ""Label of Node = <predicted label>"". If undetermined, return ""Label of Node = -1"") 
```Adjacency list: {806: [403, 1383], 403: [806, 1383], 1383: [403, 806]}
Node to Label Mapping : 
Node 403: Label 2| Node 806: Label 2| Node 1383: Label ?| ```""",39.29824561403509,100.0
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {147: [1976], 1976: [147, 502, 1973], 502: [1976], 1973: [1976]}
Node to Label Mapping : 
Node 1976: Label 6| Node 147: Label 3| Node 1973: Label ?| Node 502: Label 0| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{147:[1976],1976:[147,502,1973],502:[1976],1973:[1976]}. NodeLblMap:1976:6|147:3|1973:?|502:0. RespFmt:Label of Node=<predLbl> or -1 if undetermined""",25.333333333333336,74.28571428571429
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {470: [1097, 854, 857, 1115], 1097: [470, 854, 857, 1115, 1869], 854: [1097, 470, 857], 857: [1097, 470, 854], 1115: [1097, 470], 1869: [1097]}
Node to Label Mapping : 
Node 1097: Label 4| Node 1869: Label 3| Node 470: Label 4| Node 854: Label 4| Node 857: Label ?| Node 1115: Label 4| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{470:[1097,854,857,1115],1097:[470,854,857,1115,1869],854:[1097,470,857],857:[1097,470,854],1115:[1097,470],1869:[1097]}. NodeLblMap:1097:4,1869:3,470:4,854:4,857:?,1115:4. RespFmt:Label of Node=<predLbl> or -1 if undetermined.""",32.417582417582416,71.95121951219512
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1702: [1971, 1966, 1703], 1971: [1702, 1703, 1966], 1703: [1971, 1966, 1702], 1966: [1971, 1702, 1703]}
Node to Label Mapping : 
Node 1971: Label 4| Node 1966: Label ?| Node 1702: Label 4| Node 1703: Label 4| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{1702:[1971,1966,1703],1971:[1702,1703,1966],1703:[1971,1966,1702],1966:[1971,1702,1703]}. NodeLblMap:1971:4,1966:?,1702:4,1703:4. RespFmt:Label of Node=<predLbl> or -1""",29.393939393939394,76.19047619047619
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {1857: [304, 1701, 1708], 304: [1857], 1701: [1857], 1708: [1857]}
Node to Label Mapping : 
Node 304: Label 0| Node 1857: Label ?| Node 1708: Label 3| Node 1701: Label 3| ```
        >>>
        ","""Task:NodeLblPred(?). AdjList:{1857:[304,1701,1708],304:[1857],1701:[1857],1708:[1857]}. NodeLblMap:304:0,1857:?,1708:3,1701:3. RespFmt:Label of Node=<predLbl> or -1 if undetermined""",26.072607260726073,75.67567567567568
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {385: [369, 2483, 2484], 369: [385, 2484], 2484: [369, 385, 2483], 2483: [385, 2484]}
Node to Label Mapping : 
Node 369: Label 4| Node 385: Label 4| Node 2483: Label 4| Node 2484: Label ?| ```
        >>>
        ","<<<Task: NodeLblPrdctn(?), AdjList: {385:[369,2483,2484],369:[385,2484],2484:[369,385,2483],2483:[385,2484]}, NodeLblMap: 369:4,385:4,2483:4,2484:? RespFmt: ""Lbl of Node = <predicted label>"" or ""Lbl of Node = -1"" if undetermined>>>",30.670926517571885,72.91666666666666
"
        Compress the following text in triple angular brackets '<<< >>>', into the size of a tweet such that you (GPT-4) can reconstruct the intention of the human who wrote text as close as possible to the original intention. Response format information given in the text needs to be retained in the reconstruction.This is for yourself. It does not need to be human readable or understandable. Abuse of language mixing, abbreviations, symbols (unicode and emoji), or any other encodings or internal representations is all permissible, as long as it, if pasted in a new inference cycle, will yield near-identical results as the original text.
        <<<
        Task : Node Label Prediction (Predict the label of the node marked with a ?, given the adjacency list information as a dictionary of type ""node:node neighborhood""
        and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
        ```Adjacency list: {189: [1509, 1262, 1072, 564], 1509: [189, 1262], 1262: [1509, 189, 564, 1072], 564: [1262, 189], 1072: [1262, 189]}
Node to Label Mapping : 
Node 1509: Label 2| Node 1262: Label ?| Node 1072: Label 2| Node 564: Label 2| Node 189: Label 2| ```
        >>>
        ","""Task:NodeLblPred(AdjList:{189:[1509,1262,1072,564],1509:[189,1262],1262:[1509,189,564,1072],564:[1262,189],1072:[1262,189]},NodeLblMap:1509:2,1262:?,1072:2,564:2,189:2).RespFmt:Label of Node=<predLbl> or -1 if undetermined""",29.91202346041056,73.13432835820896
