setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ego,1,10,1226,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2528: Label 5| Node 826: Label 5| Node 1226: Label ?| Node 1954: Label 5| Node 1955: Label 5| Node 1956: Label 5| Node 676: Label 5| Node 807: Label 5| Node 1168: Label 5| Node 1179: Label 5| Node 2235: Label 5| Node 661: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: [['1226', '1955', '807'], ['1226', '1955', '1956'], ['1226', '807', '1956'], ['1955', '807', '1956']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 5,5,0.033447265625
ego,1,11,2380,4,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1046: Label 4| Node 91: Label 4| Node 2335: Label 4| Node 2001: Label 4| Node 2348: Label 3| Node 429: Label 4| Node 2044: Label 3| Node 574: Label 3| Node 1986: Label 3| Node 2002: Label 4| Node 2003: Label 3| Node 2121: Label 4| Node 2122: Label 4| Node 330: Label 4| Node 2123: Label 4| Node 2380: Label ?| Node 2378: Label 4| Node 2379: Label 4| Node 2381: Label 3| Node 503: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 11| Triangle motifs attached to ? node: [['2001', '91', '2123'], ['2001', '91', '2380'], ['2001', '2123', '2380'], ['91', '2123', '2380']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 4,4,0.0421142578125
ego,1,12,627,4,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2066: Label 3| Node 2122: Label 4| Node 22: Label 4| Node 1702: Label 4| Node 1703: Label 4| Node 2238: Label 4| Node 151: Label 4| Node 2335: Label 4| Node 152: Label 4| Node 2240: Label 4| Node 665: Label 4| Node 332: Label 3| Node 2120: Label 4| Node 1051: Label 4| Node 442: Label 4| Node 286: Label 4| Node 698: Label 4| Node 627: Label ?| Node 1385: Label 4| Node 1474: Label 4| Node 1481: Label 4| Node 1519: Label 4| Node 2001: Label 4| Node 2259: Label 4| Node 2336: Label 4| Node 1969: Label 4| Node 2362: Label 4| Node 588: Label 4| Node 196: Label 4| Node 2237: Label 4| Node 706: Label 4| Node 2239: Label 4| Node 2040: Label 4| Node 2121: Label 4| Node 91: Label 4| Node 2123: Label 4| Graph motif information: No of star motifs: 0| No of triangle motifs: 11| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['627', '2335', '442', '2238', '2122'], ['2335', '1481', '1519', '2336', '151', '2001', '1385', '1474', '2259', '627']]| ```
           ",Label of Node = 4,4,0.06005859375
ego,1,13,408,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1921: Label 0| Node 315: Label 0| Node 1540: Label 0| Node 525: Label 0| Node 1628: Label 0| Node 2054: Label 0| Node 2180: Label 0| Node 81: Label 0| Node 2182: Label 0| Node 2183: Label 0| Node 95: Label 0| Node 456: Label 0| Node 1602: Label 0| Node 2181: Label 0| Node 142: Label 0| Node 1388: Label 0| Node 2197: Label 0| Node 2202: Label 0| Node 2056: Label 0| Node 100: Label 0| Node 408: Label ?| Node 734: Label 0| Node 1680: Label 0| Node 1841: Label 0| Node 2311: Label 0| Node 2576: Label 0| Node 2057: Label 0| Node 415: Label 0| Node 2172: Label 0| Node 2232: Label 0| Node 347: Label 0| Node 423: Label 0| Node 736: Label 0| Node 751: Label 0| Node 1013: Label 0| Node 964: Label 0| Node 1006: Label 0| Node 2277: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 44| Triangle motifs attached to ? node: [['1841', '2056', '408'], ['1841', '2056', '734'], ['1841', '408', '734'], ['347', '525', '408'], ['2056', '408', '734']]| Star motifs connected to ? node: [['315', '1921', '2232', '1602', '423', '408']]| ```
           ",Label of Node = 0,0,0.0638427734375
ego,1,14,1226,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2528: Label 5| Node 826: Label 5| Node 1226: Label ?| Node 1954: Label 5| Node 1955: Label 5| Node 1956: Label 5| Node 676: Label 5| Node 807: Label 5| Node 1168: Label 5| Node 1179: Label 5| Node 2235: Label 5| Node 661: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: [['1226', '1955', '807'], ['1226', '1955', '1956'], ['1226', '807', '1956'], ['1955', '807', '1956']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 5,5,0.033447265625
ego,1,15,2347,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 512: Label 3| Node 172: Label 3| Node 240: Label 3| Node 756: Label 3| Node 1472: Label 3| Node 1692: Label 3| Node 2052: Label 0| Node 74: Label 0| Node 544: Label 0| Node 2054: Label 0| Node 95: Label 0| Node 456: Label 0| Node 525: Label 0| Node 2186: Label 0| Node 2199: Label 0| Node 2187: Label 3| Node 142: Label 0| Node 399: Label 1| Node 1769: Label 1| Node 1423: Label 3| Node 1580: Label 0| Node 667: Label 0| Node 2472: Label 0| Node 291: Label 3| Node 503: Label 3| Node 574: Label 3| Node 1469: Label 3| Node 1514: Label 3| Node 2302: Label 3| Node 2345: Label 3| Node 2346: Label 3| Node 2347: Label ?| Node 2348: Label 3| Node 2349: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 41| Triangle motifs attached to ? node: [['544', '2347', '456']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.052001953125
ego,1,16,1494,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1152: Label 0| Node 897: Label 0| Node 146: Label 0| Node 1156: Label 0| Node 1410: Label 0| Node 1494: Label ?| Node 1907: Label 4| Node 1983: Label 0| Node 2295: Label 0| Node 130: Label 5| Node 88: Label 0| Node 1982: Label 5| Node 2017: Label 5| Node 2178: Label 5| Node 76: Label 5| Node 415: Label 0| Node 737: Label 5| Node 1309: Label 5| Node 1979: Label 5| Node 1288: Label 6| Node 1677: Label 5| Node 1908: Label 4| Node 2394: Label 6| Node 1174: Label 0| Node 1039: Label 5| Node 436: Label 3| Node 885: Label 5| Node 162: Label 4| Node 815: Label 0| Node 668: Label 5| Node 851: Label 0| Node 1741: Label 3| Node 1882: Label 5| Node 2015: Label 6| Node 300: Label 5| Node 1527: Label 0| Node 1847: Label 0| Node 2014: Label 3| Node 424: Label 5| Node 816: Label 5| Node 483: Label 5| Node 1980: Label 5| Node 1713: Label 0| Node 433: Label 3| Node 498: Label 4| Node 878: Label 5| Node 1131: Label 3| Node 1332: Label 0| Node 1977: Label 3| Node 1978: Label 5| Node 1981: Label 0| Node 696: Label 3| Node 1732: Label 2| Node 841: Label 3| Node 743: Label 3| Node 1394: Label 5| Node 1658: Label 0| Node 2010: Label 0| Node 2011: Label 3| Node 2012: Label 3| Node 2013: Label 6| Node 2016: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 38| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1494', '897', '436', '88']]| ```
           ",Label of Node = 0,0,0.0821533203125
ego,1,17,1139,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1540: Label 0| Node 525: Label 0| Node 1628: Label 0| Node 2054: Label 0| Node 2053: Label 0| Node 52: Label 0| Node 2182: Label 0| Node 95: Label 0| Node 239: Label 0| Node 415: Label 0| Node 858: Label 0| Node 1139: Label ?| Node 1285: Label 0| Node 1515: Label 0| Node 1838: Label 0| Node 2072: Label 0| Node 2131: Label 0| Node 2133: Label 0| Node 2172: Label 0| Node 2180: Label 0| Node 2198: Label 0| Node 2231: Label 0| Node 2232: Label 0| Node 2233: Label 0| Node 456: Label 0| Node 1042: Label 0| Node 1602: Label 0| Node 2055: Label 0| Node 2056: Label 0| Node 2057: Label 0| Node 142: Label 0| Node 1467: Label 0| Node 65: Label 0| Node 2021: Label 0| Node 597: Label 3| Node 1117: Label 0| Node 1635: Label 4| Graph motif information: No of star motifs: 0| No of triangle motifs: 26| Triangle motifs attached to ? node: [['1628', '1139', '2054'], ['1139', '2182', '52']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 0,0,0.0574951171875
ego,1,18,2007,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2: Label 4| Node 1986: Label 3| Node 899: Label 3| Node 391: Label 2| Node 68: Label 2| Node 519: Label 1| Node 1574: Label 3| Node 1998: Label 5| Node 1166: Label 3| Node 1812: Label 3| Node 1558: Label 3| Node 792: Label 3| Node 151: Label 4| Node 1434: Label 3| Node 160: Label 3| Node 743: Label 3| Node 745: Label 3| Node 2000: Label 3| Node 2009: Label 3| Node 673: Label 3| Node 1697: Label 3| Node 1992: Label 3| Node 1704: Label 3| Node 681: Label 3| Node 45: Label 3| Node 1453: Label 3| Node 1709: Label 2| Node 1994: Label 3| Node 179: Label 3| Node 566: Label 3| Node 1995: Label 3| Node 71: Label 2| Node 201: Label 3| Node 215: Label 3| Node 232: Label 3| Node 335: Label 3| Node 366: Label 3| Node 460: Label 1| Node 476: Label 1| Node 968: Label 1| Node 1023: Label 3| Node 1095: Label 3| Node 1127: Label 3| Node 1149: Label 2| Node 1859: Label 3| Node 1870: Label 3| Node 1873: Label 3| Node 1875: Label 3| Node 1876: Label 3| Node 1987: Label 3| Node 1988: Label 3| Node 1989: Label 2| Node 1990: Label 2| Node 1991: Label 1| Node 1993: Label 3| Node 1996: Label 3| Node 1997: Label 3| Node 1999: Label 3| Node 2001: Label 4| Node 2002: Label 4| Node 2003: Label 3| Node 2004: Label 3| Node 2005: Label 3| Node 2006: Label 3| Node 2007: Label ?| Node 2008: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 19| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0849609375
ego,1,19,1262,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 773: Label 1| Node 1072: Label 2| Node 1505: Label 1| Node 1797: Label 1| Node 306: Label 1| Node 1798: Label 1| Node 958: Label 1| Node 1799: Label 3| Node 1161: Label 2| Node 110: Label 2| Node 1800: Label 1| Node 1801: Label 0| Node 1802: Label 3| Node 1803: Label 0| Node 1804: Label 2| Node 1740: Label 2| Node 1805: Label 1| Node 1784: Label 1| Node 20: Label 5| Node 536: Label 2| Node 567: Label 2| Node 417: Label 3| Node 290: Label 2| Node 2476: Label 2| Node 564: Label 2| Node 1070: Label 2| Node 1358: Label 2| Node 1725: Label 2| Node 189: Label 2| Node 236: Label 1| Node 244: Label 2| Node 342: Label 1| Node 945: Label 1| Node 973: Label 5| Node 1262: Label ?| Node 1478: Label 5| Node 1483: Label 2| Node 1733: Label 2| Node 631: Label 2| Node 760: Label 2| Node 1513: Label 2| Node 1509: Label 2| Node 1599: Label 2| Node 2279: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 31| Triangle motifs attached to ? node: [['1262', '567', '110'], ['1262', '1509', '189'], ['1262', '1072', '189'], ['1262', '564', '189']]| Star motifs connected to ? node: [['564', '2476', '189', '1262'], ['189', '1072', '1509', '564', '1262'], ['110', '1599', '1161', '567', '2279', '1262']]| ```
           ",Label of Node = 2,2,0.072998046875
