setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ego,0,10,1893,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1889: Label 4| Node 429: Label 4| Node 1531: Label 4| Node 1890: Label 4| Node 1891: Label 4| Node 1892: Label 0| Node 1893: Label ?| Node 2034: Label 4| Node 2039: Label 3| Node 2130: Label 4| Node 920: Label 3| Node 316: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0281982421875
ego,0,11,1029,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1538: Label 5| Node 118: Label 6| Node 388: Label 5| Node 1029: Label ?| Node 2166: Label 5| Node 1690: Label 5| Node 2112: Label 6| Node 554: Label 3| Node 1851: Label 6| Node 446: Label 0| Node 1507: Label 0| Node 1343: Label 4| Node 255: Label 4| Node 2165: Label 6| Node 2030: Label 6| Node 581: Label 1| Node 454: Label 5| Node 1616: Label 6| Node 842: Label 0| Node 2010: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 10| Triangle motifs attached to ? node: [['1029', '118', '2166']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 5,5,0.03759765625
ego,0,12,718,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1921: Label 0| Node 1416: Label 0| Node 1922: Label 0| Node 1008: Label 0| Node 1667: Label 4| Node 438: Label 5| Node 1923: Label 0| Node 1924: Label 3| Node 6: Label 0| Node 1602: Label 0| Node 1925: Label 0| Node 30: Label 3| Node 61: Label 0| Node 74: Label 0| Node 149: Label 0| Node 305: Label 0| Node 572: Label 0| Node 718: Label ?| Node 1118: Label 0| Node 1468: Label 0| Node 1926: Label 0| Node 2059: Label 0| Node 146: Label 0| Node 405: Label 0| Node 1435: Label 0| Node 1906: Label 4| Node 787: Label 4| Node 437: Label 0| Node 498: Label 4| Node 950: Label 6| Node 1495: Label 6| Node 1985: Label 4| Node 1983: Label 0| Node 1984: Label 4| Node 1474: Label 4| Node 2261: Label 4| Graph motif information: No of star motifs: 0| No of triangle motifs: 3| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['718', '1416', '2059', '437', '438', '2261'], ['2059', '1906', '1435', '1008', '146', '405', '718'], ['437', '950', '1495', '498', '1985', '718'], ['438', '1984', '1667', '1985', '787', '1983', '718']]| ```
           ",Label of Node = 4,4,0.0640869140625
ego,0,13,2309,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2309: Label ?| Node 210: Label 4| Node 461: Label 0| Node 994: Label 3| Node 1021: Label 4| Node 1043: Label 5| Node 1268: Label 0| Node 1399: Label 6| Node 1869: Label 3| Node 1671: Label 4| Node 1614: Label 3| Node 1929: Label 3| Node 1810: Label 3| Node 21: Label 3| Node 277: Label 3| Node 162: Label 4| Node 164: Label 0| Node 420: Label 4| Node 199: Label 4| Node 1701: Label 3| Node 205: Label 3| Node 1329: Label 3| Node 1203: Label 0| Node 2227: Label 5| Node 55: Label 4| Node 1079: Label 0| Node 579: Label 3| Node 1219: Label 3| Node 1097: Label 4| Node 203: Label 4| Node 465: Label 6| Node 1626: Label 4| Node 1905: Label 0| Node 1906: Label 4| Node 1907: Label 4| Node 2394: Label 6| Node 1396: Label 6| Node 1501: Label 6| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['2309', '210', '461', '994', '1021', '1043', '1268', '1399', '1869'], ['994', '579', '1329', '1219', '2309'], ['1268', '1929', '162', '2309']]| ```
           ",Label of Node = -1,-1,0.0633544921875
ego,0,14,1893,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1889: Label 4| Node 429: Label 4| Node 1531: Label 4| Node 1890: Label 4| Node 1891: Label 4| Node 1892: Label 0| Node 1893: Label ?| Node 2034: Label 4| Node 2039: Label 3| Node 2130: Label 4| Node 920: Label 3| Node 316: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0281982421875
ego,0,15,2112,6,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1538: Label 5| Node 118: Label 6| Node 2436: Label 4| Node 989: Label 0| Node 1507: Label 0| Node 2031: Label 5| Node 2112: Label ?| Node 388: Label 5| Node 1029: Label 5| Node 2166: Label 5| Node 644: Label 5| Node 711: Label 0| Node 1285: Label 0| Node 903: Label 5| Node 446: Label 0| Node 2030: Label 6| Node 1690: Label 5| Node 539: Label 6| Node 1616: Label 6| Node 414: Label 6| Node 554: Label 3| Node 1851: Label 6| Node 1343: Label 4| Node 255: Label 4| Node 2165: Label 6| Node 2111: Label 5| Node 2113: Label 2| Node 581: Label 1| Node 454: Label 5| Node 252: Label 5| Node 496: Label 0| Node 842: Label 0| Node 2010: Label 0| Node 1266: Label 4| Graph motif information: No of star motifs: 0| No of triangle motifs: 11| Triangle motifs attached to ? node: [['255', '2112', '118'], ['1690', '2112', '118'], ['2112', '118', '2030']]| Star motifs connected to ? node: [['711', '414', '644', '496', '252', '1285', '2111', '539', '2113', '2112'], ['2030', '903', '118', '2112']]| ```
           ",Label of Node = 5,5,0.060302734375
ego,0,16,1494,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1152: Label 0| Node 897: Label 0| Node 146: Label 0| Node 1156: Label 0| Node 1410: Label 0| Node 1494: Label ?| Node 1907: Label 4| Node 1983: Label 0| Node 2295: Label 0| Node 130: Label 5| Node 88: Label 0| Node 1982: Label 5| Node 2017: Label 5| Node 2178: Label 5| Node 76: Label 5| Node 415: Label 0| Node 737: Label 5| Node 1309: Label 5| Node 1979: Label 5| Node 1288: Label 6| Node 1677: Label 5| Node 1908: Label 4| Node 2394: Label 6| Node 1174: Label 0| Node 1039: Label 5| Node 436: Label 3| Node 885: Label 5| Node 162: Label 4| Node 815: Label 0| Node 668: Label 5| Node 851: Label 0| Node 1741: Label 3| Node 1882: Label 5| Node 2015: Label 6| Node 300: Label 5| Node 1527: Label 0| Node 1847: Label 0| Node 2014: Label 3| Node 424: Label 5| Node 816: Label 5| Node 483: Label 5| Node 1980: Label 5| Node 1713: Label 0| Node 433: Label 3| Node 498: Label 4| Node 878: Label 5| Node 1131: Label 3| Node 1332: Label 0| Node 1977: Label 3| Node 1978: Label 5| Node 1981: Label 0| Node 696: Label 3| Node 1732: Label 2| Node 841: Label 3| Node 743: Label 3| Node 1394: Label 5| Node 1658: Label 0| Node 2010: Label 0| Node 2011: Label 3| Node 2012: Label 3| Node 2013: Label 6| Node 2016: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 38| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1494', '897', '436', '88']]| ```
           ",Label of Node = 0,0,0.0821533203125
ego,0,17,776,4,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1413: Label 3| Node 219: Label 3| Node 251: Label 3| Node 253: Label 3| Node 338: Label 3| Node 402: Label 3| Node 507: Label 3| Node 776: Label ?| Node 812: Label 3| Node 872: Label 4| Node 877: Label 3| Node 1340: Label 3| Node 1363: Label 3| Node 1542: Label 3| Node 1931: Label 3| Node 1932: Label 3| Node 1933: Label 3| Node 1934: Label 3| Node 1935: Label 3| Node 1936: Label 3| Node 216: Label 3| Node 297: Label 3| Node 918: Label 3| Node 990: Label 3| Node 1176: Label 3| Node 1177: Label 3| Node 1300: Label 3| Node 1301: Label 3| Node 1334: Label 3| Node 1477: Label 3| Node 1577: Label 3| Node 1607: Label 3| Node 1939: Label 3| Node 1940: Label 3| Node 1941: Label 3| Node 1942: Label 3| Node 1943: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 64| Triangle motifs attached to ? node: [['1542', '402', '1413'], ['1542', '402', '776'], ['1542', '1413', '776'], ['402', '1413', '776']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 3,3,0.059326171875
ego,0,18,2007,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2: Label 4| Node 1986: Label 3| Node 899: Label 3| Node 391: Label 2| Node 68: Label 2| Node 519: Label 1| Node 1574: Label 3| Node 1998: Label 5| Node 1166: Label 3| Node 1812: Label 3| Node 1558: Label 3| Node 792: Label 3| Node 151: Label 4| Node 1434: Label 3| Node 160: Label 3| Node 743: Label 3| Node 745: Label 3| Node 2000: Label 3| Node 2009: Label 3| Node 673: Label 3| Node 1697: Label 3| Node 1992: Label 3| Node 1704: Label 3| Node 681: Label 3| Node 45: Label 3| Node 1453: Label 3| Node 1709: Label 2| Node 1994: Label 3| Node 179: Label 3| Node 566: Label 3| Node 1995: Label 3| Node 71: Label 2| Node 201: Label 3| Node 215: Label 3| Node 232: Label 3| Node 335: Label 3| Node 366: Label 3| Node 460: Label 1| Node 476: Label 1| Node 968: Label 1| Node 1023: Label 3| Node 1095: Label 3| Node 1127: Label 3| Node 1149: Label 2| Node 1859: Label 3| Node 1870: Label 3| Node 1873: Label 3| Node 1875: Label 3| Node 1876: Label 3| Node 1987: Label 3| Node 1988: Label 3| Node 1989: Label 2| Node 1990: Label 2| Node 1991: Label 1| Node 1993: Label 3| Node 1996: Label 3| Node 1997: Label 3| Node 1999: Label 3| Node 2001: Label 4| Node 2002: Label 4| Node 2003: Label 3| Node 2004: Label 3| Node 2005: Label 3| Node 2006: Label 3| Node 2007: Label ?| Node 2008: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 19| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0849609375
ego,0,19,696,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 130: Label 5| Node 88: Label 0| Node 2017: Label 5| Node 2178: Label 5| Node 76: Label 5| Node 415: Label 0| Node 737: Label 5| Node 1309: Label 5| Node 1288: Label 6| Node 1677: Label 5| Node 1908: Label 4| Node 2394: Label 6| Node 1174: Label 0| Node 277: Label 3| Node 160: Label 3| Node 553: Label 3| Node 696: Label ?| Node 973: Label 5| Node 1869: Label 3| Node 162: Label 4| Node 815: Label 0| Node 851: Label 0| Node 1741: Label 3| Node 1882: Label 5| Node 2015: Label 6| Node 300: Label 5| Node 1527: Label 0| Node 1847: Label 0| Node 2014: Label 3| Node 743: Label 3| Node 1570: Label 3| Node 571: Label 3| Node 1713: Label 0| Node 1732: Label 2| Node 841: Label 3| Node 2016: Label 0| Node 1494: Label 5| Node 498: Label 4| Node 1394: Label 5| Node 1658: Label 0| Node 2010: Label 0| Node 2011: Label 3| Node 2012: Label 3| Node 2013: Label 6| Graph motif information: No of star motifs: 0| No of triangle motifs: 34| Triangle motifs attached to ? node: [['571', '696', '1570']]| Star motifs connected to ? node: [['1570', '743', '571', '696']]| ```
           ",Label of Node = 3,3,0.0640869140625
