setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ego,2,10,2520,4,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2336: Label 4| Node 1202: Label 4| Node 1428: Label 4| Node 2524: Label 4| Node 2498: Label 4| Node 299: Label 4| Node 1484: Label 4| Node 2376: Label 4| Node 2383: Label 4| Node 2520: Label ?| Node 1429: Label 4| Node 1534: Label 4| Graph motif information: No of star motifs: 0| No of triangle motifs: 9| Triangle motifs attached to ? node: [['1429', '2520', '1428']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 4,4,0.02978515625
ego,2,11,444,4,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 515: Label 4| Node 444: Label ?| Node 623: Label 4| Node 1102: Label 4| Node 2464: Label 4| Node 2465: Label 4| Node 2547: Label 4| Node 1795: Label 4| Node 828: Label 4| Node 140: Label 4| Node 582: Label 4| Node 584: Label 4| Node 1207: Label 4| Node 1530: Label 4| Node 2289: Label 4| Node 2290: Label 4| Node 488: Label 4| Node 2496: Label 4| Node 2548: Label 4| Node 2549: Label 4| Graph motif information: No of star motifs: 0| No of triangle motifs: 21| Triangle motifs attached to ? node: [['828', '2464', '444'], ['623', '2464', '444'], ['623', '2464', '2289'], ['623', '2464', '515'], ['623', '444', '2289'], ['623', '444', '515'], ['2464', '444', '2290'], ['2464', '444', '2289'], ['2464', '444', '515']]| Star motifs connected to ? node: [['582', '2548', '140', '2549', '444']]| ```
           ",Label of Node = 4,4,0.0494384765625
ego,2,12,1800,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 773: Label 1| Node 1072: Label 2| Node 1505: Label 1| Node 1797: Label 1| Node 306: Label 1| Node 1798: Label 1| Node 958: Label 1| Node 1800: Label ?| Node 476: Label 1| Node 852: Label 0| Node 1799: Label 3| Node 10: Label 0| Node 1801: Label 0| Node 1802: Label 3| Node 1803: Label 0| Node 1804: Label 2| Node 1740: Label 2| Node 1805: Label 1| Node 20: Label 5| Node 417: Label 3| Node 1070: Label 2| Node 1358: Label 2| Node 1725: Label 2| Node 189: Label 2| Node 236: Label 1| Node 244: Label 2| Node 342: Label 1| Node 945: Label 1| Node 973: Label 5| Node 1262: Label 2| Node 1478: Label 5| Node 1483: Label 2| Node 1733: Label 2| Node 1784: Label 1| Node 1986: Label 3| Node 1140: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 27| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1800', '476', '852', '1072'], ['476', '10', '1140', '1986', '306', '1800']]| ```
           ",Label of Node = 1,1,0.057373046875
ego,2,13,1927,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1152: Label 0| Node 897: Label 0| Node 1927: Label ?| Node 2155: Label 0| Node 2416: Label 4| Node 769: Label 0| Node 146: Label 0| Node 1907: Label 4| Node 1923: Label 0| Node 1416: Label 0| Node 1924: Label 3| Node 942: Label 3| Node 305: Label 0| Node 405: Label 0| Node 738: Label 0| Node 1218: Label 0| Node 1435: Label 0| Node 1928: Label 3| Node 1929: Label 3| Node 1930: Label 0| Node 1344: Label 3| Node 1447: Label 3| Node 2317: Label 3| Node 2475: Label 3| Node 1268: Label 0| Node 1671: Label 4| Node 2034: Label 4| Node 1131: Label 3| Node 2059: Label 0| Node 30: Label 3| Node 1468: Label 0| Node 1275: Label 0| Node 2071: Label 2| Node 2162: Label 3| Node 1079: Label 0| Node 1080: Label 3| Node 586: Label 0| Node 2116: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 4| Triangle motifs attached to ? node: [['1927', '738', '405']]| Star motifs connected to ? node: [['1152', '2155', '2416', '897', '1927'], ['1924', '1416', '942', '1927'], ['405', '738', '2059', '1275', '1927'], ['1218', '586', '2116', '1079', '1927'], ['1435', '2071', '2059', '1927'], ['1928', '1344', '2317', '2475', '1447', '1927'], ['1929', '2034', '1268', '1671', '1927']]| ```
           ",Label of Node = 0,0,0.072998046875
ego,2,14,2184,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 129: Label 5| Node 441: Label 5| Node 193: Label 5| Node 1537: Label 5| Node 1455: Label 5| Node 70: Label 5| Node 2184: Label ?| Node 440: Label 0| Node 454: Label 5| Node 2094: Label 1| Node 344: Label 5| Node 671: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: [['2184', '70', '441']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 5,5,0.0286865234375
ego,2,15,1192,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2304: Label 3| Node 733: Label 0| Node 1160: Label 3| Node 401: Label 3| Node 794: Label 0| Node 2268: Label 0| Node 1294: Label 3| Node 1424: Label 3| Node 1621: Label 3| Node 1682: Label 0| Node 2291: Label 0| Node 1810: Label 3| Node 962: Label 3| Node 1062: Label 3| Node 1817: Label 3| Node 1818: Label 3| Node 1192: Label ?| Node 678: Label 3| Node 377: Label 3| Node 45: Label 3| Node 2303: Label 3| Node 1329: Label 3| Node 435: Label 4| Node 2008: Label 3| Node 2301: Label 3| Node 218: Label 3| Node 2011: Label 3| Node 383: Label 3| Node 94: Label 0| Node 759: Label 4| Node 862: Label 4| Node 1265: Label 4| Node 2035: Label 3| Node 2302: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 15| Triangle motifs attached to ? node: [['733', '1062', '1192']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 3,3,0.0523681640625
ego,2,16,1494,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1152: Label 0| Node 897: Label 0| Node 146: Label 0| Node 1156: Label 0| Node 1410: Label 0| Node 1494: Label ?| Node 1907: Label 4| Node 1983: Label 0| Node 2295: Label 0| Node 130: Label 5| Node 88: Label 0| Node 1982: Label 5| Node 2017: Label 5| Node 2178: Label 5| Node 76: Label 5| Node 415: Label 0| Node 737: Label 5| Node 1309: Label 5| Node 1979: Label 5| Node 1288: Label 6| Node 1677: Label 5| Node 1908: Label 4| Node 2394: Label 6| Node 1174: Label 0| Node 1039: Label 5| Node 436: Label 3| Node 885: Label 5| Node 162: Label 4| Node 815: Label 0| Node 668: Label 5| Node 851: Label 0| Node 1741: Label 3| Node 1882: Label 5| Node 2015: Label 6| Node 300: Label 5| Node 1527: Label 0| Node 1847: Label 0| Node 2014: Label 3| Node 424: Label 5| Node 816: Label 5| Node 483: Label 5| Node 1980: Label 5| Node 1713: Label 0| Node 433: Label 3| Node 498: Label 4| Node 878: Label 5| Node 1131: Label 3| Node 1332: Label 0| Node 1977: Label 3| Node 1978: Label 5| Node 1981: Label 0| Node 696: Label 3| Node 1732: Label 2| Node 841: Label 3| Node 743: Label 3| Node 1394: Label 5| Node 1658: Label 0| Node 2010: Label 0| Node 2011: Label 3| Node 2012: Label 3| Node 2013: Label 6| Node 2016: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 38| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1494', '897', '436', '88']]| ```
           ",Label of Node = 0,0,0.0821533203125
ego,2,17,1942,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1413: Label 3| Node 219: Label 3| Node 251: Label 3| Node 338: Label 3| Node 402: Label 3| Node 776: Label 4| Node 812: Label 3| Node 872: Label 4| Node 877: Label 3| Node 1340: Label 3| Node 1542: Label 3| Node 1931: Label 3| Node 1935: Label 3| Node 1936: Label 3| Node 216: Label 3| Node 297: Label 3| Node 918: Label 3| Node 990: Label 3| Node 1176: Label 3| Node 1177: Label 3| Node 1300: Label 3| Node 1301: Label 3| Node 1334: Label 3| Node 1477: Label 3| Node 1577: Label 3| Node 1607: Label 3| Node 1939: Label 3| Node 1940: Label 3| Node 1941: Label 3| Node 1942: Label ?| Node 1943: Label 3| Node 914: Label 3| Node 150: Label 3| Node 875: Label 3| Node 310: Label 3| Node 1945: Label 3| Node 1950: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 40| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1942', '1542', '150', '875'], ['150', '914', '310', '1942']]| ```
           ",Label of Node = 3,3,0.0572509765625
ego,2,18,2007,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2: Label 4| Node 1986: Label 3| Node 899: Label 3| Node 391: Label 2| Node 68: Label 2| Node 519: Label 1| Node 1574: Label 3| Node 1998: Label 5| Node 1166: Label 3| Node 1812: Label 3| Node 1558: Label 3| Node 792: Label 3| Node 151: Label 4| Node 1434: Label 3| Node 160: Label 3| Node 743: Label 3| Node 745: Label 3| Node 2000: Label 3| Node 2009: Label 3| Node 673: Label 3| Node 1697: Label 3| Node 1992: Label 3| Node 1704: Label 3| Node 681: Label 3| Node 45: Label 3| Node 1453: Label 3| Node 1709: Label 2| Node 1994: Label 3| Node 179: Label 3| Node 566: Label 3| Node 1995: Label 3| Node 71: Label 2| Node 201: Label 3| Node 215: Label 3| Node 232: Label 3| Node 335: Label 3| Node 366: Label 3| Node 460: Label 1| Node 476: Label 1| Node 968: Label 1| Node 1023: Label 3| Node 1095: Label 3| Node 1127: Label 3| Node 1149: Label 2| Node 1859: Label 3| Node 1870: Label 3| Node 1873: Label 3| Node 1875: Label 3| Node 1876: Label 3| Node 1987: Label 3| Node 1988: Label 3| Node 1989: Label 2| Node 1990: Label 2| Node 1991: Label 1| Node 1993: Label 3| Node 1996: Label 3| Node 1997: Label 3| Node 1999: Label 3| Node 2001: Label 4| Node 2002: Label 4| Node 2003: Label 3| Node 2004: Label 3| Node 2005: Label 3| Node 2006: Label 3| Node 2007: Label ?| Node 2008: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 19| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0849609375
ego,2,19,1526,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 778: Label 6| Node 779: Label 6| Node 1224: Label 0| Node 1370: Label 6| Node 1919: Label 6| Node 1291: Label 6| Node 1660: Label 6| Node 2154: Label 6| Node 661: Label 5| Node 1879: Label 5| Node 682: Label 6| Node 1195: Label 0| Node 868: Label 3| Node 1583: Label 0| Node 2099: Label 0| Node 490: Label 5| Node 1526: Label ?| Node 2425: Label 3| Node 1844: Label 3| Node 2276: Label 3| Node 1587: Label 6| Node 436: Label 3| Node 1131: Label 3| Node 1977: Label 3| Node 1981: Label 0| Node 1975: Label 6| Node 1848: Label 0| Node 1851: Label 6| Node 1341: Label 0| Node 578: Label 5| Node 1732: Label 2| Node 838: Label 0| Node 1222: Label 5| Node 586: Label 0| Node 1110: Label 0| Node 1525: Label 6| Node 2151: Label 6| Node 2152: Label 3| Node 2153: Label 4| Node 2155: Label 0| Node 2156: Label 0| Node 1622: Label 3| Node 988: Label 3| Node 2426: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 23| Triangle motifs attached to ? node: [['2099', '868', '1526'], ['2099', '1526', '2425']]| Star motifs connected to ? node: [['2099', '2425', '490', '868', '1526'], ['1981', '490', '436', '1526'], ['1879', '490', '661', '578', '1526'], ['2425', '1622', '2426', '2099', '1341', '1526']]| ```
           ",Label of Node = 3,3,0.0738525390625
