setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ego,1,10,2159,6,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 898: Label 6| Node 1835: Label 6| Node 2160: Label 6| Node 1698: Label 6| Node 2157: Label 6| Node 108: Label 6| Node 1647: Label 6| Node 2158: Label 6| Node 2159: Label ?| Node 23: Label 6| Node 1328: Label 6| Node 2161: Label 6| Graph motif information: No of star motifs: 0| No of triangle motifs: 3| Triangle motifs attached to ? node: [['2157', '2159', '2160']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 6,6,0.029541015625
ego,1,11,1096,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1160: Label 3| Node 401: Label 3| Node 733: Label 0| Node 397: Label 3| Node 665: Label 4| Node 879: Label 3| Node 1096: Label ?| Node 2329: Label 1| Node 54: Label 1| Node 104: Label 1| Node 1065: Label 3| Node 411: Label 3| Node 1488: Label 3| Node 1577: Label 3| Node 2609: Label 3| Node 1699: Label 1| Node 2211: Label 0| Node 85: Label 1| Node 864: Label 1| Node 1633: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 4| Triangle motifs attached to ? node: [['401', '1096', '1065']]| Star motifs connected to ? node: [['397', '2329', '665', '879', '1096'], ['411', '2609', '1488', '1577', '1096']]| ```
           ",Label of Node = 3,3,0.0416259765625
ego,1,12,1573,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 519: Label 1| Node 598: Label 3| Node 521: Label 3| Node 2698: Label 3| Node 1400: Label 3| Node 1573: Label ?| Node 143: Label 3| Node 316: Label 3| Node 1297: Label 3| Node 766: Label 3| Node 1299: Label 3| Node 2707: Label 3| Node 165: Label 3| Node 1473: Label 3| Node 1301: Label 3| Node 24: Label 3| Node 201: Label 3| Node 1636: Label 3| Node 157: Label 3| Node 1870: Label 3| Node 1821: Label 3| Node 1823: Label 3| Node 547: Label 3| Node 297: Label 3| Node 48: Label 3| Node 845: Label 3| Node 968: Label 1| Node 1864: Label 3| Node 869: Label 3| Node 1100: Label 3| Node 1107: Label 3| Node 1875: Label 3| Node 480: Label 2| Node 637: Label 3| Node 1003: Label 2| Node 2138: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 18| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.052734375
ego,1,13,845,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 519: Label 1| Node 598: Label 3| Node 521: Label 3| Node 143: Label 3| Node 316: Label 3| Node 1297: Label 3| Node 766: Label 3| Node 1299: Label 3| Node 2707: Label 3| Node 165: Label 3| Node 1473: Label 3| Node 1301: Label 3| Node 920: Label 3| Node 24: Label 3| Node 201: Label 3| Node 1636: Label 3| Node 157: Label 3| Node 1870: Label 3| Node 1821: Label 3| Node 1823: Label 3| Node 547: Label 3| Node 1573: Label 3| Node 297: Label 3| Node 48: Label 3| Node 1073: Label 3| Node 845: Label ?| Node 1868: Label 3| Node 2004: Label 3| Node 968: Label 1| Node 1864: Label 3| Node 869: Label 3| Node 1100: Label 3| Node 1107: Label 3| Node 1875: Label 3| Node 480: Label 2| Node 637: Label 3| Node 1003: Label 2| Node 2138: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 19| Triangle motifs attached to ? node: [['316', '598', '845'], ['316', '598', '766'], ['316', '845', '766'], ['598', '845', '766']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 3,3,0.05908203125
ego,1,14,458,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 193: Label 5| Node 441: Label 5| Node 458: Label ?| Node 1122: Label 5| Node 1953: Label 5| Node 1470: Label 5| Node 1555: Label 5| Node 125: Label 5| Node 1276: Label 5| Node 1962: Label 5| Node 1022: Label 5| Node 2363: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 3| Triangle motifs attached to ? node: [['458', '1953', '1555']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 5,5,0.029296875
ego,1,15,1918,6,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1920: Label 0| Node 69: Label 6| Node 1914: Label 6| Node 1539: Label 6| Node 778: Label 6| Node 779: Label 6| Node 1919: Label 6| Node 1592: Label 6| Node 1674: Label 6| Node 1675: Label 6| Node 1013: Label 0| Node 1676: Label 6| Node 921: Label 6| Node 41: Label 6| Node 175: Label 6| Node 506: Label 6| Node 596: Label 6| Node 604: Label 6| Node 830: Label 6| Node 955: Label 6| Node 1079: Label 0| Node 1359: Label 6| Node 1362: Label 6| Node 1464: Label 6| Node 1485: Label 6| Node 1525: Label 6| Node 1849: Label 6| Node 1905: Label 0| Node 1915: Label 6| Node 1916: Label 6| Node 1917: Label 6| Node 1918: Label ?| Node 2388: Label 5| Node 1352: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 16| Triangle motifs attached to ? node: [['1918', '1914', '506']]| Star motifs connected to ? node: [['506', '1914', '1013', '1352', '1918']]| ```
           ",Label of Node = 6,6,0.0548095703125
ego,1,16,1542,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 899: Label 3| Node 297: Label 3| Node 1055: Label 3| Node 1413: Label 3| Node 219: Label 3| Node 251: Label 3| Node 253: Label 3| Node 338: Label 3| Node 402: Label 3| Node 507: Label 3| Node 776: Label 4| Node 812: Label 3| Node 872: Label 4| Node 877: Label 3| Node 1340: Label 3| Node 1363: Label 3| Node 1542: Label ?| Node 1931: Label 3| Node 1932: Label 3| Node 1933: Label 3| Node 1934: Label 3| Node 1935: Label 3| Node 1936: Label 3| Node 216: Label 3| Node 918: Label 3| Node 990: Label 3| Node 1176: Label 3| Node 1177: Label 3| Node 1300: Label 3| Node 1301: Label 3| Node 1334: Label 3| Node 1477: Label 3| Node 1577: Label 3| Node 1607: Label 3| Node 1939: Label 3| Node 1940: Label 3| Node 1941: Label 3| Node 1942: Label 3| Node 1943: Label 3| Node 2065: Label 3| Node 2066: Label 3| Node 2067: Label 3| Node 19: Label 3| Node 2508: Label 3| Node 25: Label 3| Node 598: Label 3| Node 1315: Label 3| Node 1316: Label 3| Node 2140: Label 3| Node 1098: Label 3| Node 295: Label 3| Node 150: Label 3| Node 875: Label 3| Node 1054: Label 3| Node 1099: Label 3| Node 1950: Label 3| Node 310: Label 3| Node 411: Label 3| Node 1701: Label 3| Node 201: Label 3| Node 185: Label 3| Node 1221: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 72| Triangle motifs attached to ? node: [['1413', '219', '1542'], ['1413', '251', '812'], ['1413', '251', '1542'], ['1413', '338', '1542'], ['1413', '402', '776'], ['1413', '402', '1542'], ['1413', '402', '1936'], ['1413', '776', '1542'], ['1413', '812', '1542'], ['1413', '872', '1340'], ['1413', '872', '1542'], ['1413', '877', '1542'], ['1413', '877', '1935'], ['1413', '1340', '1542'], ['1413', '1542', '1931'], ['1413', '1542', '1935'], ['1413', '1542', '1936'], ['251', '812', '1542'], ['251', '812', '1300'], ['251', '1542', '1300'], ['402', '776', '1542'], ['402', '1542', '1936'], ['402', '1542', '1940'], ['812', '1542', '1300'], ['872', '1340', '1542'], ['877', '1542', '1935'], ['877', '1542', '1176'], ['877', '1542', '1177'], ['877', '1542', '1300'], ['877', '1935', '1176'], ['877', '1935', '1177'], ['1340', '1542', '1943'], ['1542', '1935', '1176'], ['1542', '1935', '1177'], ['1542', '1300', '1940'], ['1542', '1300', '1941'], ['1542', '1334', '1577'], ['1542', '1334', '1941']]| Star motifs connected to ? node: [['918', '1098', '2065', '1542'], ['990', '310', '1054', '1542'], ['1301', '2140', '598', '1316', '25', '1315', '1542'], ['1334', '1701', '1950', '1577', '1941', '1542'], ['1607', '1099', '1221', '1542'], ['1942', '875', '150', '1542']]| ```
           ",Label of Node = 3,3,0.145263671875
ego,1,17,1942,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1413: Label 3| Node 219: Label 3| Node 251: Label 3| Node 338: Label 3| Node 402: Label 3| Node 776: Label 4| Node 812: Label 3| Node 872: Label 4| Node 877: Label 3| Node 1340: Label 3| Node 1542: Label 3| Node 1931: Label 3| Node 1935: Label 3| Node 1936: Label 3| Node 216: Label 3| Node 297: Label 3| Node 918: Label 3| Node 990: Label 3| Node 1176: Label 3| Node 1177: Label 3| Node 1300: Label 3| Node 1301: Label 3| Node 1334: Label 3| Node 1477: Label 3| Node 1577: Label 3| Node 1607: Label 3| Node 1939: Label 3| Node 1940: Label 3| Node 1941: Label 3| Node 1942: Label ?| Node 1943: Label 3| Node 914: Label 3| Node 150: Label 3| Node 875: Label 3| Node 310: Label 3| Node 1945: Label 3| Node 1950: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 40| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1942', '1542', '150', '875'], ['150', '310', '914', '1942']]| ```
           ",Label of Node = 3,3,0.0572509765625
ego,1,18,218,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2304: Label 3| Node 733: Label 0| Node 2176: Label 3| Node 1382: Label 3| Node 2307: Label 2| Node 482: Label 3| Node 2308: Label 3| Node 1160: Label 3| Node 401: Label 3| Node 794: Label 0| Node 2268: Label 0| Node 781: Label 3| Node 218: Label ?| Node 2402: Label 1| Node 1294: Label 3| Node 1807: Label 3| Node 180: Label 3| Node 1810: Label 3| Node 790: Label 3| Node 1062: Label 3| Node 1348: Label 3| Node 1812: Label 3| Node 1814: Label 3| Node 1817: Label 3| Node 1818: Label 3| Node 1682: Label 0| Node 2291: Label 0| Node 1986: Label 3| Node 792: Label 3| Node 1488: Label 3| Node 1558: Label 3| Node 2555: Label 3| Node 2076: Label 3| Node 2075: Label 3| Node 2077: Label 3| Node 2667: Label 3| Node 1020: Label 3| Node 2091: Label 3| Node 281: Label 3| Node 33: Label 4| Node 2119: Label 3| Node 2594: Label 4| Node 2680: Label 4| Node 678: Label 3| Node 377: Label 3| Node 1192: Label 3| Node 306: Label 1| Node 45: Label 3| Node 2303: Label 3| Node 2605: Label 3| Node 1329: Label 3| Node 435: Label 4| Node 2230: Label 3| Node 2008: Label 3| Node 2163: Label 3| Node 2301: Label 3| Node 2011: Label 3| Node 383: Label 3| Node 94: Label 0| Node 759: Label 4| Node 862: Label 4| Node 1265: Label 4| Node 2035: Label 3| Node 2302: Label 3| Node 1502: Label 3| Node 2283: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 22| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['218', '781', '792', '2076', '2594', '2091', '1348', '2119', '482', '733', '1020', '1382'], ['2091', '2075', '306', '218'], ['1348', '1810', '2163', '2605', '218'], ['1382', '2176', '2283', '281', '1502', '218']]| ```
           ",Label of Node = 3,3,0.0972900390625
ego,1,19,1844,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1675: Label 6| Node 1013: Label 0| Node 908: Label 6| Node 1293: Label 0| Node 530: Label 0| Node 1195: Label 0| Node 868: Label 3| Node 1583: Label 0| Node 1120: Label 0| Node 1840: Label 5| Node 1841: Label 0| Node 1842: Label 5| Node 2099: Label 0| Node 1526: Label 0| Node 1844: Label ?| Node 2276: Label 3| Node 181: Label 6| Node 1464: Label 6| Node 1843: Label 0| Node 1845: Label 5| Node 1846: Label 3| Node 1847: Label 0| Node 1848: Label 0| Node 1849: Label 6| Node 1341: Label 0| Node 1850: Label 0| Node 1851: Label 6| Node 1661: Label 5| Node 1729: Label 2| Node 1625: Label 2| Node 836: Label 3| Node 69: Label 6| Node 838: Label 0| Node 334: Label 0| Node 471: Label 6| Node 1115: Label 4| Node 988: Label 3| Node 1644: Label 0| Node 880: Label 0| Node 1521: Label 0| Node 506: Label 6| Node 510: Label 3| Node 1403: Label 3| Node 2045: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: [['2276', '1844', '868']]| Star motifs connected to ? node: [['2276', '1115', '868', '1844']]| ```
           ",Label of Node = 3,3,0.0650634765625
ego,1,20,1104,0,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 440: Label 0| Node 725: Label 0| Node 1104: Label ?| Node 597: Label 3| Node 2264: Label 4| Node 1137: Label 0| Node 1652: Label 0| Node 2071: Label 2| Node 1628: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['1104', '597', '725', '2264'], ['725', '1652', '2071', '1137', '440', '1104']]| ```
           ",Label of Node = 0,0,0.0291748046875
ego,1,21,1978,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 514: Label 5| Node 120: Label 5| Node 478: Label 0| Node 1314: Label 5| Node 1882: Label 5| Node 1978: Label ?| Node 1039: Label 5| Node 436: Label 3| Node 885: Label 5| Node 668: Label 5| Node 424: Label 5| Node 816: Label 5| Node 483: Label 5| Node 1980: Label 5| Node 433: Label 3| Node 498: Label 4| Node 878: Label 5| Node 1131: Label 3| Node 1332: Label 0| Node 1494: Label 5| Node 1977: Label 3| Node 1979: Label 5| Node 1981: Label 0| Node 1982: Label 5| Node 621: Label 5| Node 2024: Label 5| Node 249: Label 5| Node 1884: Label 5| Node 2018: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 8| Triangle motifs attached to ? node: [['478', '514', '1978'], ['1978', '621', '249']]| Star motifs connected to ? node: [['514', '1314', '478', '120', '1882', '1978'], ['249', '1884', '621', '1978'], ['478', '514', '2024', '1978'], ['621', '1332', '2018', '249', '1978']]| ```
           ",Label of Node = 5,5,0.055908203125
