setting,run,graph_id,node_with_question_mark,ground_truth,prompt,response,parsed_response,token_limit_fraction
ff,2,10,2026,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 655: Label 1| Node 487: Label 1| Node 2026: Label ?| Node 1773: Label 1| Graph motif information: No of star motifs: 1| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['487', '1773', '655', '2026']]| ```
           ",Label of Node = 1,1,0.0211181640625
ff,2,11,109,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2080: Label 1| Node 306: Label 1| Node 487: Label 1| Node 655: Label 1| Node 1571: Label 1| Node 1045: Label 1| Node 1773: Label 1| Node 109: Label ?| Node 1789: Label 1| Node 1618: Label 4| Node 1015: Label 4| Node 661: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: [['306', '1045', '109']]| Star motifs connected to ? node: [['1045', '1773', '306', '661', '1571', '109']]| ```
           ",Label of Node = 1,1,0.031494140625
ff,2,12,924,4,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 808: Label 4| Node 638: Label 4| Node 924: Label ?| Node 2383: Label 4| Node 1773: Label 1| Node 783: Label 4| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: [['808', '638', '924'], ['808', '924', '2383']]| Star motifs connected to ? node: [['808', '638', '2383', '924'], ['638', '1773', '808', '783', '924']]| ```
           ",Label of Node = 4,4,0.027099609375
ff,2,13,783,4,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 808: Label 4| Node 638: Label 4| Node 924: Label 4| Node 1773: Label 1| Node 783: Label ?| Node 1143: Label 4| Node 1618: Label 4| Node 1015: Label 4| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.023681640625
ff,2,14,2026,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 655: Label 1| Node 487: Label 1| Node 2026: Label ?| Node 1773: Label 1| Graph motif information: No of star motifs: 1| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['487', '1773', '655', '2026']]| ```
           ",Label of Node = 1,1,0.0211181640625
ff,2,15,1884,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1028: Label 5| Node 661: Label 5| Node 935: Label 5| Node 344: Label 5| Node 830: Label 6| Node 1045: Label 1| Node 1879: Label 5| Node 1882: Label 5| Node 1884: Label ?| Node 1885: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: [['1884', '1885', '661']]| Star motifs connected to ? node: [['661', '1028', '1885', '1879', '1882', '344', '830', '1045', '935', '1884']]| ```
           ",Label of Node = 5,5,0.0313720703125
ff,2,16,970,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 391: Label 2| Node 68: Label 2| Node 2365: Label 2| Node 2444: Label 2| Node 16: Label 2| Node 970: Label ?| Node 1632: Label 2| Node 1565: Label 2| Node 1358: Label 2| Node 2597: Label 2| Node 1389: Label 2| Node 1725: Label 2| Node 1734: Label 2| Node 1709: Label 2| Node 1738: Label 2| Node 1739: Label 2| Node 1070: Label 2| Node 1072: Label 2| Node 687: Label 2| Node 1740: Label 2| Node 1712: Label 2| Node 59: Label 2| Node 616: Label 2| Node 998: Label 2| Node 1745: Label 2| Node 466: Label 2| Node 341: Label 2| Node 1103: Label 2| Node 1756: Label 2| Node 1764: Label 5| Node 2546: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 23| Triangle motifs attached to ? node: [['466', '1358', '970']]| Star motifs connected to ? node: [['16', '2444', '1632', '970']]| ```
           ",Label of Node = 2,2,0.0509033203125
ff,2,17,2546,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1764: Label 5| Node 628: Label 5| Node 1358: Label 2| Node 517: Label 5| Node 952: Label 3| Node 970: Label 2| Node 466: Label 2| Node 1738: Label 2| Node 1725: Label 2| Node 2546: Label ?| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['2546', '466', '628', '952'], ['628', '1725', '1764', '2546']]| ```
           ",Label of Node = 5,5,0.029052734375
ff,2,18,1565,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 391: Label 2| Node 68: Label 2| Node 2365: Label 2| Node 1565: Label ?| Node 1358: Label 2| Node 2597: Label 2| Node 1389: Label 2| Node 1725: Label 2| Node 1734: Label 2| Node 1709: Label 2| Node 1738: Label 2| Node 1739: Label 2| Node 1070: Label 2| Node 1072: Label 2| Node 687: Label 2| Node 1740: Label 2| Node 1712: Label 2| Node 59: Label 2| Node 1745: Label 2| Node 616: Label 2| Node 970: Label 2| Node 998: Label 2| Node 466: Label 2| Node 341: Label 2| Node 1103: Label 2| Node 1756: Label 2| Node 1764: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 23| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = 2,2,0.0439453125
ff,2,19,1725,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 915: Label 2| Node 1740: Label 2| Node 2415: Label 2| Node 2597: Label 2| Node 1565: Label 2| Node 1358: Label 2| Node 1389: Label 2| Node 1725: Label ?| Node 1709: Label 2| Node 1738: Label 2| Node 1739: Label 2| Node 628: Label 5| Node 2413: Label 3| Node 68: Label 2| Node 970: Label 2| Node 466: Label 2| Node 616: Label 2| Node 341: Label 2| Node 1103: Label 2| Node 1756: Label 2| Node 1764: Label 5| Node 2546: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 10| Triangle motifs attached to ? node: [['1725', '1740', '1358'], ['1725', '2597', '1358']]| Star motifs connected to ? node: [['628', '2546', '1764', '1725'], ['1740', '1358', '915', '1725']]| ```
           ",Label of Node = 2,2,0.0450439453125
ff,2,20,628,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1764: Label 5| Node 628: Label ?| Node 1358: Label 2| Node 466: Label 2| Node 2546: Label 2| Node 952: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['2546', '466', '952', '628']]| ```
           ",Label of Node = 3,3,0.0230712890625
ff,2,21,16,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1632: Label 2| Node 16: Label ?| Node 970: Label 2| Node 466: Label 2| Node 1358: Label 2| Node 2365: Label 2| Node 2444: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['16', '1632', '970', '2444']]| ```
           ",Label of Node = 2,2,0.0242919921875
ff,2,22,2503,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2503: Label ?| Node 616: Label 2| Node 2444: Label 2| Node 1358: Label 2| Node 1739: Label 2| Node 2365: Label 2| Node 16: Label 2| Node 464: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['2444', '16', '464', '2503']]| ```
           ",Label of Node = 2,2,0.025390625
ff,2,23,2546,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1764: Label 5| Node 628: Label 5| Node 1358: Label 2| Node 517: Label 5| Node 952: Label 3| Node 970: Label 2| Node 466: Label 2| Node 1738: Label 2| Node 1725: Label 2| Node 2546: Label ?| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['2546', '466', '628', '952'], ['628', '1725', '1764', '2546']]| ```
           ",Label of Node = 5,5,0.029052734375
ff,2,24,1725,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 915: Label 2| Node 1740: Label 2| Node 2415: Label 2| Node 2597: Label 2| Node 1565: Label 2| Node 1358: Label 2| Node 1389: Label 2| Node 1725: Label ?| Node 1709: Label 2| Node 1738: Label 2| Node 1739: Label 2| Node 628: Label 5| Node 2413: Label 3| Node 68: Label 2| Node 970: Label 2| Node 466: Label 2| Node 616: Label 2| Node 341: Label 2| Node 1103: Label 2| Node 1756: Label 2| Node 1764: Label 5| Node 2546: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 10| Triangle motifs attached to ? node: [['1725', '1740', '1358'], ['1725', '2597', '1358']]| Star motifs connected to ? node: [['628', '2546', '1764', '1725'], ['1740', '1358', '915', '1725']]| ```
           ",Label of Node = 2,2,0.0450439453125
ff,2,25,1565,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1565: Label ?| Node 1358: Label 2| Node 2365: Label 2| Node 1764: Label 5| Node 2597: Label 2| Node 1389: Label 2| Node 998: Label 2| Node 391: Label 2| Node 616: Label 2| Node 970: Label 2| Node 466: Label 2| Node 1738: Label 2| Node 1709: Label 2| Node 341: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 6| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.030029296875
ff,2,26,2413,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2597: Label 2| Node 915: Label 2| Node 1358: Label 2| Node 1725: Label 2| Node 2415: Label 2| Node 1740: Label 2| Node 2413: Label ?| Node 628: Label 5| Graph motif information: No of star motifs: 0| No of triangle motifs: 3| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.02392578125
ff,2,27,2546,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1764: Label 5| Node 628: Label 5| Node 1358: Label 2| Node 517: Label 5| Node 952: Label 3| Node 970: Label 2| Node 466: Label 2| Node 1738: Label 2| Node 1725: Label 2| Node 2546: Label ?| Graph motif information: No of star motifs: 0| No of triangle motifs: 2| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['2546', '466', '628', '952'], ['628', '1725', '1764', '2546']]| ```
           ",Label of Node = 5,5,0.029052734375
ff,2,28,1764,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1764: Label ?| Node 628: Label 5| Node 1358: Label 2| Node 2597: Label 2| Node 1389: Label 2| Node 970: Label 2| Node 466: Label 2| Node 341: Label 2| Node 2546: Label 2| Graph motif information: No of star motifs: 0| No of triangle motifs: 3| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0247802734375
ff,2,29,2365,2,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 970: Label 2| Node 16: Label 2| Node 466: Label 2| Node 1358: Label 2| Node 2365: Label ?| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0205078125
ff,2,30,1065,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1633: Label 3| Node 1096: Label 3| Node 397: Label 3| Node 401: Label 3| Node 411: Label 3| Node 1065: Label ?| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: [['1096', '401', '1065']]| Star motifs connected to ? node: [['1096', '397', '1633', '411', '401', '1065']]| ```
           ",Label of Node = 3,3,0.0252685546875
ff,2,31,879,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2329: Label 1| Node 397: Label 3| Node 1096: Label 3| Node 665: Label 4| Node 879: Label ?| Node 1558: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 0| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['397', '2329', '665', '1096', '879']]| ```
           ",Label of Node = 3,3,0.0235595703125
ff,2,32,1998,5,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 610: Label 5| Node 109: Label 1| Node 519: Label 1| Node 306: Label 1| Node 1998: Label ?| Node 2092: Label 1| Node 318: Label 1| Node 563: Label 1| Node 1045: Label 1| Node 2093: Label 1| Node 2094: Label 1| Node 2095: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 4| Triangle motifs attached to ? node: [['109', '1998', '519']]| Star motifs connected to ? node: []| ```
           ",Label of Node = 1,1,0.0289306640625
ff,2,33,397,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 137: Label 1| Node 2144: Label 1| Node 2329: Label 1| Node 397: Label ?| Node 665: Label 4| Node 879: Label 3| Node 1096: Label 3| Node 401: Label 3| Node 1065: Label 3| Node 1558: Label 3| Node 2095: Label 1| Node 2330: Label 0| Node 2331: Label 1| Node 332: Label 3| Node 576: Label 3| Node 2120: Label 4| Node 2122: Label 4| Node 411: Label 3| Node 1633: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 4| Triangle motifs attached to ? node: []| Star motifs connected to ? node: [['397', '665', '879', '1096', '2329']]| ```
           ",Label of Node = 1,1,0.0372314453125
ff,2,34,411,3,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 1633: Label 3| Node 1096: Label 3| Node 397: Label 3| Node 401: Label 3| Node 411: Label ?| Node 1065: Label 3| Graph motif information: No of star motifs: 0| No of triangle motifs: 1| Triangle motifs attached to ? node: []| Star motifs connected to ? node: []| ```
           ",Label of Node = -1,-1,0.0216064453125
ff,2,35,2144,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 2144: Label ?| Node 135: Label 1| Node 137: Label 1| Node 2145: Label 1| Node 2329: Label 1| Node 2331: Label 1| Node 2504: Label 1| Node 2095: Label 1| Node 397: Label 3| Node 2330: Label 0| Graph motif information: No of star motifs: 0| No of triangle motifs: 4| Triangle motifs attached to ? node: [['2144', '135', '137'], ['2144', '137', '2329'], ['2144', '137', '2504'], ['2144', '2329', '2331']]| Star motifs connected to ? node: [['135', '137', '2095', '2144'], ['137', '2329', '2504', '135', '2144'], ['2329', '137', '2331', '2095', '397', '2330', '2144'], ['2504', '137', '2095', '2144']]| ```
           ",Label of Node = 1,1,0.0400390625
ff,2,36,1787,1,"Task : Node Label Prediction (Predict the label of the node marked with a ?), given the node label mapping and graph motif information enclosed in triple backticks ```. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"".  
           ```Node to Label Mapping : 
Node 384: Label 1| Node 1624: Label 1| Node 133: Label 1| Node 109: Label 1| Node 1777: Label 1| Node 2045: Label 1| Node 1158: Label 1| Node 302: Label 1| Node 306: Label 1| Node 589: Label 1| Node 1798: Label 1| Node 487: Label 1| Node 958: Label 1| Node 1072: Label 2| Node 1584: Label 1| Node 1656: Label 1| Node 1782: Label 1| Node 1810: Label 3| Node 719: Label 1| Node 1787: Label ?| Node 409: Label 1| Node 542: Label 1| Node 1245: Label 1| Node 2080: Label 1| Node 112: Label 1| Node 1367: Label 1| Node 2086: Label 1| Node 1505: Label 1| Node 1193: Label 1| Node 1705: Label 1| Node 1196: Label 4| Node 303: Label 1| Node 2143: Label 1| Node 103: Label 1| Node 573: Label 5| Node 1346: Label 1| Node 1998: Label 5| Node 1778: Label 1| Node 1786: Label 1| Node 1788: Label 1| Graph motif information: No of star motifs: 0| No of triangle motifs: 31| Triangle motifs attached to ? node: [['109', '2045', '1787'], ['109', '2045', '306'], ['109', '1787', '306'], ['109', '1787', '1624'], ['2045', '1787', '306']]| Star motifs connected to ? node: [['2143', '1777', '303', '1367', '1787']]| ```
           ",Label of Node = 1,1,0.0660400390625
